id,label
8592873,"Genève, Ormeaux"
8593021,"Genève-Aéroport, Tour-Contrôle"
8592861,"Genève, Moillebeau"
8592892,"Genève, Reverdin"
8592894,"Genève, Rieu"
8592904,"Genève, Seujet"
8592888,"Genève, poste"
8592914,"Genève, UIT"
8592881,"Genève, Philosophes"
8593131,"Vandoeuvres, La Blanche"
8592909,"Genève, Taconnerie"
8593124,"Thônex, Vallard"
8592916,"Genève, Valais"
8592889,"Genève, Poterie"
8592895,"Genève-Sécheron, gare"
8592899,"Grand-Saconnex, Giacometti"
8593138,"Vernier, Avenue de l'Ain"
8593038,"Onex, marché"
8592907,"Genève, Saint-Antoine"
8593107,"Thônex, Belle-Idée-Centre"
8592911,"Genève, Tourelle"
8592913,"Genève, Trembley"
8592940,"Grand-Saconnex, Crêts-Morillon"
8592918,"Genève, Velours"
8592919,"Genève, Vermont"
8593070,"Plan-les-Ouates, Trèfle-Blanc"
8593111,"Thônex, Fossard"
8593201,"Veyrier, La Salésienne"
8592920,"Genève, Vernets"
8593026,"Meyrin, village"
8593118,"Thônex, Moillesulaz"
8592923,"Genève, Village-Suisse"
8595999,"Genève, Clinique La Colline"
8592976,"Petit-Lancy, De-Ternier"
8592952,"Grand-Saconnex, Taverney"
8592986,"Petit-Lancy, Lancy-Hubert"
8592993,"Petit-Lancy, Pré-Monnard"
8593014,"Genève-Aéroport, ICC"
8593019,"Meyrin, Sainte-Cécile"
8592930,"Genthod, Chênaie"
8592933,"Genthod, Malagny"
8592932,"Genthod, La Pralay"
8592936,"Grand-Saconnex, Attenville"
8592937,"Grand-Saconnex,Palexpo-Halle 7"
8592939,"Grand-Saconnex, Corbillettes"
8592947,"Grand-Saconnex, mairie"
8592951,"Grand-Saconnex, Susette"
8592946,"Grand-Saconnex, Machéry"
8592948,"Grand-Saconnex, Massettes"
8592949,"Grand-Saconnex, P+R P47"
8592955,"Gy, La Chêna"
8592956,"Gy, poste"
8592970,"Jussy, Sionnet"
8592957,"Hermance, Triaz"
8592959,"Jussy, Bellebouche"
8592963,"Jussy, La Forge"
8592964,"Jussy, La Loure"
8592962,"Jussy, château"
8592965,"Jussy, L'Abbaye"
8592967,"Jussy, Peupliers"
8593007,"Meinier, route de Presinge"
8592966,"Jussy, Monniaz-Hameau"
8592968,"Jussy, place"
8592969,"Jussy, Route de Lullier"
8592972,"Laconnex, Mollaz"
8592973,"Laconnex, stand de tir"
8595044,"Soral, village"
8592979,"Petit-Lancy, Cimetière St-G."
8592980,"Petit-Lancy, Claire-Vue"
8592997,"Petit-Lancy, Les Marbriers"
8592998,"Grand-Lancy, Voirets"
8593051,"Plan-les-Ouates, Au Contour"
8593069,"Plan-les-Ouates, Tourbillon"
8593073,"Plan-les-Ouates, ZIPLO"
8593008,"Meyrin, Champs-Fréchets"
8593028,"Onex, Belle-Cour"
8593056,"Plan-les-Ouates, Ch.-d.-Filles"
8593059,"Plan-les-Ouates, Galaise"
8592999,"Meinier, Compois"
8593001,"Meinier, église"
8593002,"Meinier, Merlinge"
8593003,"Meinier, Murailles"
8593004,"Meinier, Pralys"
8593005,"Meinier, Route de Compois"
8593006,"Meinier, Route de Corsinge"
8593013,"Meyrin, Hôpital de La Tour"
8593015,"Meyrin, Jardin-Alpin-Vivarium"
8593023,"Meyrin, Vernes"
8593018,"Meyrin, Maisonnex"
8593025,"Meyrin, Veyrot"
8593155,"Vernier, gare/Croisette"
8593141,"Vernier, Balexert"
8593180,"Vernier, ZIMOGA"
8594946,"Meyrin, Mategnin"
8593169,"Vernier, gare/Renfile"
8594961,"Meyrin, Gravière"
8593029,"Onex, La Traille"
8593030,"Onex, cité"
8593031,"Onex, Vallet"
8593032,"Onex, Bois Carrien"
8593033,"Onex, Galeries du Loup"
8593035,"Onex, Gros-Chêne"
8593037,"Onex, Maison Onésienne"
8593034,"Onex, Genévrière"
8593039,"Onex, Montesquiou"
8593042,"Onex, Rochette"
8593044,"Certoux, Foulon"
8593045,"Certoux, village"
8593046,"Perly, douane"
8593047,"Perly, En Louche"
8593048,"Perly, mairie"
8593050,"Plan-les-Ouates, Arare"
8593054,"Plan-les-Ouates, Centenaire"
8593055,"Plan-les-Ouates, Roday"
8593052,"Plan-les-Ouates, Badosse"
8593057,"Plan-les-Ouates, Comm.-Réunies"
8593053,"Plan-les-Ouates, Bellins"
8593060,"Plan-les-Ouates, La Chapelle"
8593061,"Plan-les-Ouates, Les Bruyères"
8593064,"Plan-les-Ouates, Aviateurs"
8593062,"Plan-les-Ouates, Moulins-Drize"
8593071,"Plan-les-Ouates, Vélodrome"
8595014,"Bernex, Maison du Terroir"
8593199,"Carouge GE, Baumgartner"
8595013,"Landecy, La Mûre"
8593063,"Plan-les-Ouates, Nant-Malet"
8593067,"Plan-les-Ouates, Saconnex-Arve"
8593072,"Plan-les-Ouates, Vuattes"
8593074,"Chambésy, Caron"
8593075,"Chambésy, Foretaille"
8593076,"Chambésy, place"
8593077,"Pregny, mairie"
8593079,"Presinge, Cara-Douane"
8593080,"Presinge, Bornes"
8593081,"Presinge, Grand-Cara"
8593082,"Puplinge, Aumônes"
8593084,"Puplinge, Frémis"
8593085,"Puplinge, Grésy"
8593114,"Thônex, Jumelles"
8593116,"Thônex, Tronchet"
8593117,"Thônex, mairie"
8593123,"Thônex, Sous-Vilette"
8593128,"Vandoeuvres, Cocuaz"
8593088,"Russin, La Chaumaz"
8593090,"Russin, Noirettes"
8593102,"Satigny, poste"
8593091,"Satigny, Bois-de-Bay"
8593092,"Satigny, Bourdigny-Douane"
8593093,"Satigny, Camping Bois-de-Bay"
8593098,"Vernier, Moulières"
8593094,"Satigny, Chemin du Paradis"
8593095,"Satigny, Crédery"
8593096,"Satigny, Les Maladières"
8593097,"Satigny, Maison-Rouge"
8593099,"Satigny, Pré-de-la-Fontaine"
8593144,"Vernier, Bois-des-Frères"
8593146,"Vernier, Bouleaux"
8593156,"Vernier, Delay"
8593161,"Vernier, De-Sauvage"
8593168,"Vernier, Progrès"
8593103,"Satigny, temple"
8593104,"Satigny, Taboret"
8595026,"Meyrin, Maillard"
8593105,"Satigny, Terre Mousson"
8593143,"Vernier, Bois-Chébé"
8593106,"Thônex, Jeandin"
8593113,"Thônex, Hôpital Trois-Chêne"
8593119,"Thônex, Mon-Idée"
8593120,"Thônex, Pierre à Bochet"
8593122,"Thônex, Sillons"
8593121,"Thônex, Plein-Sud"
8593135,"Vandoeuvres, Mazettes"
8593198,"Vessy, Grand-Donzel"
8593125,"Troinex, Pont-de-Drize"
8593126,"Troinex, Rivolette"
8593127,"Troinex, Saussac"
8593129,"Vandoeuvres, Crête"
8593130,"Vandoeuvres, De-Westerweller"
8593132,"Vandoeuvres, La Blonde"
8593133,"Vandoeuvres, Les Bougeries"
8593134,"Vandoeuvres, Loveré"
8593136,"Vandoeuvres, Planta"
8593148,"Vernier, Campanules"
8593150,"Vernier, Champ-Claude"
8593139,"Vernier, Avanchet"
8593147,"Vernier, CO Renard"
8593149,"Vernier, Canada"
8593166,"Vernier, Parfumerie"
8593177,"Vernier, village"
8593178,"Vernier, Verseuse"
8593154,"Vernier, Lignon-Cité"
8593157,"Vernier, Ecu"
8593170,"Vernier, Sellieres"
8593158,"Vernier, Floralies"
8593162,"Vernier, Libellules"
8593159,"Vernier, Grand-Champ"
8595022,"Genève, Théâtre"
8593167,"Vernier, Pont-Butin"
8593171,"Vernier, SIG Lignon"
8593176,"Vernier, marché"
8593172,"Vernier, Sorbier"
8593175,"Vernier, école"
8593173,"Vernier, Lignon-Tours"
8593174,"Vernier, Usine à gaz"
8593179,"Vernier, Via Monnet"
8593181,"Versoix, Lachenal"
8593182,"Versoix, Argand"
8593183,"Versoix, centre sportif"
8593184,"Versoix, Colombières"
8593185,"Versoix, Ecogia"
8593186,"Versoix, La Scie"
8593187,"Versoix, La Pelotière"
8593188,"Versoix, Montfleury"
8593189,"Pont-Céard, gare"
8593190,"Versoix, Port Choiseul"
8593191,"Versoix, bourg"
8595664,"Versoix, stand de tir"
8593192,"Veyrier, Bois-Gourmand"
8593200,"Veyrier, La Mouille"
8593193,"Veyrier, Boqueteaux"
8593194,"Vessy, Chemin Vert"
8593195,"Veyrier, Chemin des Bois"
8593210,"Veyrier, Pont de Sierne"
8593202,"Veyrier, Le Reposoir"
8593203,"Veyrier, Les Quibières"
8593206,"Vessy, Muguets"
8593207,"Veyrier, Petit-Veyrier"
8593204,"Vessy, Marsillon"
8593205,"Vessy, Milière"
8593208,"Vessy, Pinchat-la-Tour"
8593209,"Vessy, Place Verte"
8593213,"Veyrier, Sierne"
8593211,"Veyrier, Rasses"
8593212,"Veyrier, village"
8593214,"Vessy, Stand de Tir"
8593216,"Vessy, Plateau"
8593250,"Horgen, Hüttenstrasse"
8593252,"Orpund, Byfang"
8593253,"Orpund, Gottstatt"
8593271,"Burgdorf, Grunerstrasse"
8593269,"Oberburg, Geissrütti"
8593267,"Lyssach, Bahnhof"
8593268,"Oberburg, Brunnmattstrasse"
8593272,"Sumiswald, Gammenthal"
8593273,"Sumiswald, Griesbach"
8593275,"Bulle, Cimetière"
8593276,"Bulle, Côte du Moulin"
8593282,"Bulle, St-Denis"
8593283,"Bulle, Pré-Vert"
8593287,"La Tour-de-Trême, Le Pra"
8593286,"La Tour-de-Trême, Le Closalet"
8593293,"Vuadens, St-Vincent"
8593291,"Vuadens, gare"
8594243,"Rueyres-Treyfayes, chapelle"
8593292,"Vuadens, Le Dally"
8595697,"Murten, Orientierungsschule"
8593298,"Murten, Löwenberg Stöckli"
8593317,"Biel/Bienne, Amthaus/Préfect."
8593335,"Biel/Bienne, Grünweg/Ch. Vert"
8593356,"Biel/Bienne, Mösliacker/Pt-Mar"
8593357,"Biel/Bienne, Schüssinsel/Suze"
8593323,"Biel/Bienne, Büttenbergstrasse"
8593324,"Biel/Bienne, Rue Dunant"
8595606,"Biel/Bienne, Stadien/Stades"
8593327,"Biel/Bienne, Finkenweg/Pinsons"
8593328,"Biel/Bienne, Forellenweg/Truit"
8594163,"Meinisberg, Unterdorf"
8593336,"Biel/Bienne, Guido-Müller-Pl."
8593338,"Biel/Bienne, Heideweg/Landes"
8593355,"Biel/Bienne, Bf Böz/gare Champ"
8593374,"Biel/Bienne, Spitalzentrum/CHB"
8593380,"Biel/Bienne, Tschärisplatz/Cha"
8593339,"Biel/Bienne, Helvetiaplatz"
8593389,"Nidau, Schloss/Château"
8593337,"Biel/Bienne, Gurnigelstrasse"
8593340,"Biel/Bienne, Pavillonweg"
8593346,"Biel/Bienne, Kloosweg/Ch. Clos"
8593341,"Biel/Bienne, Höheweg/Hte-Route"
8593342,"Biel/Bienne, Hohlenweg/Creux"
8593344,"Biel/Bienne, Kath. Kirche/Egl."
8593345,"Biel/Bienne, Klinik Linde/Til"
8593351,"Biel/Bienne, Lienhardstrasse"
8593352,"Biel/Bienne, Mahlenwald/Malv."
8593347,"Biel/Bienne, Kutterweg"
8593349,"Biel/Bienne, Länggasse/Longue"
8593350,"Biel/Bienne, Laubscherweg"
8595995,"Biel/Bienne, Grenchenstrasse"
8593358,"Biel/Bienne, Mühlestr./Moulin"
8593362,"Biel/Bienne, Pilatusstrasse"
8593365,"Biel/Bienne, Schiffländte/Déb."
8593366,"Biel/Bienne, Schleusenweg/Eclu"
8593368,"Biel/Bienne, Schlösslifeld/Cha"
8593369,"Biel/Bienne, Gurzelen"
8593370,"Biel/Bienne, Schule Geyisried"
8593372,"Biel/Bienne, Schulen Linde/Til"
8593373,"Biel/Bienne, Seehofweg/Cl.-Lac"
8593376,"Biel/Bienne, Staufferstrasse"
8593382,"Biel/Bienne, Vorhölzli/Bois-Dv"
8593379,"Biel/Bienne, Sydebusweg/Chaton"
8593384,"Biel/Bienne, Waldrain/Crêt-Bs"
8593386,"Biel/Bienne, Zihlplatz/Thielle"
8593514,Attinghausen Galliried
8593525,"Langenthal, Mittelstrasse"
8593526,"Langenthal, Blumenstrasse"
8593527,"Langenthal, Rumimatte"
8593528,"Lotzwil, Unterdorf"
8593536,"Liddes, Chapelle"
8593538,"Orsières, La Proz"
8593541,Nicole
8593543,"Cortaillod, Buffet d'un Tram"
8593544,"Cortaillod, Graviers"
8593547,Tombet
8593549,Château
8593550,Laténium
8593551,Port
8593552,Beaumont
8593553,Rouges-Terres
8593555,"Marin, Village"
8593556,Marin Centre
8593615,Sentier de la Gare
8593558,"Neuchâtel, Serrières (bus)"
8593560,Battieux
8593562,Tivoli
8593611,Monruz
8593570,Rosière
8593571,Cheminée
8593573,Av. des Alpes
8593567,Poudrières
8593568,Ch. des Valangines
8593569,St-Nicolas MEN
8593574,Bas-de-la-Main
8593576,Marronniers
8593580,Régional
8593581,Collège des Parcs
8593582,Rue de la Côte
8593578,Bachelin
8593579,Champ-Coco
8593584,Boine
8593583,Prébarreau
8593585,Oriette
8593613,Vignoble
8593614,Cévenols
8594872,St-Etienne
8594873,Vernes
8594874,"Corcelles NE, Place de la Gare"
8593588,Louis-Favre
8594601,Port-Roulant
8593589,Numa-Droz
8593593,Matile 16
8593595,Matile 34
8593596,Université
8593608,"Neuchâtel,  Piscines"
8594600,Lycée D.-Rougemont
8593598,Liserons
8593602,Fahys
8593599,Hôpital Pourtalès
8593600,Maladière
8593601,Microcity
8593603,CSEM/Bas-du-Mail
8593604,Portes-Rouges
8593612,Châble
8593617,Sous-les-Vignes
8593605,Saars 17
8593606,Saars 55
8593607,Ste-Hélène
8594598,Falaises
8594599,Gouttes d'Or
8593609,Chemin des Mulets
8593610,Favarge
8594596,"Cormondrèche, Grand'Rue"
8593616,Gare Lac
8593626,Blaise-Cendrars
8593627,Breguet
8593684,"La Chaux-de-Fonds, Hôpital"
8593631,Forges
8593634,Tricentenaire
8593635,Numaga
8593636,Succès
8593638,Cernil-Antoine
8593643,Ami-Girard
8593639,Frameries
8593640,Helvétie
8593641,Villa Turque
8593642,"La Chaux-de-Fonds, Tête-de-Ran"
8593644,Tourelles
8593645,Plaisance
8593648,Nord
8593650,Signal
8593653,Monbrillant
8593654,Abeille
8593655,Ormes
8593656,Bougillons
8593657,Electrices
8593660,Point-du-jour
8593663,Bois Pt Château
8593671,"La Chaux-de-Fonds, Sombaille"
8593673,1er août
8593677,Beaux-Dimanches
8593678,Théâtre
8593675,Conservatoire
8593676,Citadelle
8593679,Bel-Air
8593680,"La Chaux-de-Fonds, Patinoire"
8593681,Chasseral
8593683,Versoix
8593682,Musées
8593686,Crêtets
8593687,Perret-Gentil
8593690,Prévoyance
8593688,Promenade
8593689,Chapelle
8593691,Cluse
8593695,Gibraltar
8593692,Pont
8593693,F.-Courvoisier
8593694,Parc des sports
8593696,Forains
8593697,Marais
8593699,Etoile
8593700,Pâquerette
8593701,"La Chaux-de-Fonds, collège"
8593703,Esplanade
8593704,M St-Hélier
8593706,Etang
8593707,Prés-de-la-Ronde
8593711,Chemin blanc
8593708,L'Eplattenier
8593713,Prés-Verts
8593714,Combe-Perret
8593715,"La Chaux-de-Fonds, Cerisier"
8593716,Petits-Monts
8593717,"Le Locle, Jeanneret"
8593718,Ticino
8593719,Fritillaires
8593722,Billodes
8593723,Tertre
8593720,"Le Locle, Malpierres"
8593721,Le Chalet
8593725,Corbusier
8593726,Tilleuls
8593727,"Le Locle, Hôpital"
8593729,Jolimont
8593733,"Le Locle, collège"
8593734,Etangs
8593736,Primevères
8593739,Daniel-JeanRichard
8593744,Beau-Site
8593741,Cardamines
8593743,Gentianes
8593742,Fiottets
8593745,Abattes
8593747,Foyer
8593746,Raya
8593749,Georges-Perrenoud
8593756,"Nottwil, Eymatt SPZ"
8593773,Les Bovets
8593774,La Faverge
8593775,Les Nicolets
8593779,"Vufflens-la-Ville,grande salle"
8593780,"Vufflens-la-Ville, Cuvillard"
8593781,"Vufflens-la-Ville, église"
8594177,"Bussigny, Cocagne"
8593782,"Vufflens-la-Ville, gare"
8593869,"Chavannes-R., Glycines"
8593783,"L'Auberson, ch. du Carre"
8593784,"L'Auberson, Les Sapins"
8593795,"Belmont-s.-L., Chaffeises"
8593798,"Belmont-sur-Lausanne, Burenoz"
8593806,"Belmont-sur-Lausanne, Rouvène"
8593816,"Crissier, Marcolet"
8593817,"Crissier, Feleire"
8594114,"Grenchen, Fichtenweg"
8594122,"Grenchen, Jurastrasse"
8593842,"Bettlach, Allmend"
8593902,"Bettlach, Bangertli"
8594091,"Bettlach, Gummen"
8594092,"Bettlach, Hochhaus"
8593850,"Pully, Caudoz"
8595190,"Belmont-sur-Lausanne, Malavaux"
8593864,"Bettlach, Ariston"
8593866,"Chavannes-R., Préfaully"
8593867,"Chavannes-R., Plaine"
8594270,"Mex VD, Faraz"
8593870,"Borex, Le Chanelet"
8593872,"Crassier, La Scie du Verger"
8593895,"Nyon, route du Boiron"
8593871,"Crans VD, Les Landes"
8595172,"Coppet, Les Marais"
8593876,"Nyon, ch. Valmont"
8593878,"Nyon, Chantemerle"
8593879,"Nyon, chemin de Bourgogne"
8593881,"Nyon, chemin des Plantaz"
8593888,"Nyon, Les Jouvencelles"
8593893,"Nyon, route de Divonne"
8593883,"Nyon, chemin du Vallon"
8593884,"Nyon, chemin du Reposoir"
8593885,"Nyon, La Levratte"
8593886,"Nyon, La Paix"
8593887,"Nyon, Le Groseillier"
8593896,"Nyon, route du Stand"
8593891,"Nyon, Marens"
8593901,"Nyon, Tattes d'Oie"
8594847,"Nyon, Terre-Bonne"
8595174,"Crassier, Ferme du Château"
8593897,"Nyon, rte de l'Etraz"
8593899,"Nyon, rue St-Jean"
8594161,"Gland, Mont Blanc sud"
8594097,"Bettlach, Mathys"
8593903,"Bettlach, Bergstrasse"
8593982,"Vevey, Bergère"
8594010,"Montagny-p.-Yv., Chamard poste"
8594011,"Montagny-p.-Yv., Clos Lucens"
8594012,"Montagny-p.-Yv., La Brinaz"
8594013,"Montagny-près-Yverdon, Chamard"
8594027,"Yverdon, Y-Parc/Galilée"
8594024,"Yverdon, Les Chaînettes"
8594025,"Yverdon, Maison Blanche"
8594026,"Yverdon, Moulins Dessus"
8594028,"Yverdon, Pierre de Savoie"
8594043,"Yverdon-les-Bains, La Plaine"
8594037,"Yverdon-les-Bains, Cheminet"
8594052,"Yverdon, Riants-Fleurs"
8594056,"Yverdon, Pont du Buron"
8594030,"Yverdon, rue de Chamblon"
8594042,"Yverdon-les-Bains, La Marive"
8594035,"Yverdon-les-Bains, Bellevue"
8594046,"Yverdon-les-Bains, cimetière"
8594040,"Yverdon-les-Bains, hôpital"
8594041,"Yverdon-les-Bains, La Colline"
8594044,"Yverdon-les-Bains, La Sallaz"
8594053,"Yverdon-les-Bains, Mujon"
8594047,"Yverdon-les-Bains, St-Georges"
8594054,"Yverdon-les-Bains, Philosophes"
8595065,"Yverdon, Y-Parc/Pythagore"
8594063,"Schüpfen, Bundkofen"
8594064,"Schüpfen, Schlattweg"
8594065,"Schüpfen, Schwanden"
8594066,"Suberg, Kosthofen"
8594089,"Nidau, Bahnhof"
8594090,"Bettlach, Buchenweg"
8594093,"Bettlach, Hof"
8594094,"Bettlach, Hübeli"
8594111,"Grenchen, Dammstrasse"
8594115,"Grenchen, Flurstrasse Nord"
8594116,"Grenchen, Friedhof"
8594098,"Bettlach, Räbacher"
8594099,"Bettlach, Riedstrasse"
8594109,"Grenchen, Bellevue"
8594107,"Grenchen, Am Weinberg"
8594108,"Grenchen, Bahnhof Nord Eterna"
8594110,"Grenchen, Brüel"
8594147,"Grenchen, Veilchenstrasse"
8594113,"Grenchen, Eigerweg"
8594121,"Grenchen, Industrie Zentrum"
8594123,"Grenchen, Karl Mathy"
8594128,"Grenchen, Lingeriz 60"
8594129,"Grenchen, Lingeriz 91"
8594134,"Grenchen, Postplatz Süd"
8594124,"Grenchen, Kastels Grenchen"
8594127,"Grenchen, Lingeriz 4"
8594125,"Grenchen, Lebernstrasse"
8594126,"Grenchen, Leuzigenstrasse"
8594132,"Grenchen, N. Wengi-Strasse"
8594136,"Grenchen, Rebhalde"
8594135,"Grenchen, Rebgasse"
8594139,"Grenchen, Ringstrasse"
8594145,"Grenchen, Standweg"
8594141,"Grenchen, Schmelzirain"
8594142,"Grenchen, Schönegg"
8594146,"Grenchen, Storchengasse"
8594149,"Grenchen, Weinbergstrasse"
8595687,"Olten, Südwest"
8594157,"Wil SG, Höhenstrasse"
8594164,"Meinisberg, Niesenstrasse"
8594165,"Safnern, Gürweg"
8594167,"Safnern, Moosweg"
8594168,"Safnern, Industriestrasse"
8594169,"Orpund, Zumbach"
8594173,"Olten, Wilerfeld"
8594174,"Starrkirch-Wil, Landhaus"
8594186,"Wallisellen, Haldenstrasse"
8594188,"Wallisellen, Schulhaus Bürgli"
8594189,"Wallisellen, Säntisstrasse"
8594199,"Seuzach, Mörsburgstrasse"
8594200,Inselspital
8594203,"Bottenwil, Vorstatt"
8594205,"Buchs SG, Aeuli"
8594209,"Albonago, Gradinata"
8594212,"Breganzona, Biogno"
8594213,"Breganzona, Camara Medi"
8594214,"Breganzona, Pianazzo"
8594215,"Breganzona, Camara Scuole"
8594217,"Breganzona, Via Casale"
8594285,"Cureglia, Rotonda"
8594222,"Lugano, Moncucco Clinica"
8594227,"Ruvigliana, Parco S. Michele"
8594240,"Epagny, Croix-Blanche"
8594241,"Le Pâquier-Montbarry, gare"
8594242,"Romanens, laiterie"
8594245,"La Tour-de-Trême, Ronclina"
8594246,"Vaulruz, Croix-Verte"
8594248,"Vuisternens-dt-Romont, village"
8594388,"Maules, village"
8594252,"Kilchberg ZH, Breitloo"
8594267,"St. Gallen, Haselstrasse"
8594268,"St. Gallen, Rosenbüchel"
8595470,"Olten, Fachhochschule"
8595911,"Trimbach, Hagmatt"
8594304,"Würenlos, Altwiesen"
8594305,"Würenlos, Bahnhofplatz"
8594306,"Würenlos, Brunnenweg"
8594307,"Würenlos, Lärchenweg"
8594308,"Würenlos, Limmatbrücke"
8594309,"Würenlos, Spycher"
8594335,"Visp, Pomona West"
8594343,"Nidau, Ruferheim"
8594344,"Port, Moosgasse"
8594345,"St. Gallen, Einstein"
8594346,"St. Gallen, Stiftsbezirk"
8594348,"St. Gallen, Athletik Zentrum"
8594354,"Wittenbach, Abacus-Platz"
8594349,"St. Gallen, Spitalstrasse"
8594350,"St. Gallen, Lindenhof"
8594351,"St. Gallen, Lindentalstrasse"
8594352,"St. Gallen, Bruggwaldpark"
8594353,"St. Gallen, Bruggwald"
8594371,"Lenk, Laubbärgli"
8594390,"Aarau, Aarenau"
8594929,"Aarau, Kasinopark"
8594392,"Suhr, Gemeindehaus"
8594418,"Chur, Fürstenwaldstrasse"
8594432,"Chur, Obere Au P&R"
8594421,"Chur, Güterstrasse"
8594442,"Chur, Rossboden"
8594407,"Chur, Bodmer"
8594408,"Chur, Bondastrasse"
8594410,"Chur, Cadonaustrasse"
8594411,"Chur, Calunastrasse"
8594409,"Chur, Bürgerheim"
8594424,"Chur, Kantonsspital GR"
8594448,"Chur, Splügenstrasse"
8594426,"Chur, Industriestrasse"
8594417,"Chur, Fürstenwald"
8594419,"Chur,Grischunaweg FHGR"
8594420,"Chur, Grossbruggerweg"
8594428,"Chur, Lochertstrasse"
8594430,"Chur, Meierweg"
8594431,"Chur, Obere Au"
8594443,"Chur, Rätusstrasse"
8594445,"Chur, Schule Quader"
8594427,"Chur, Kreuzspital"
8594423,"Chur, Ringstrasse FHGR"
8594425,"Chur, Krematorium"
8594434,"Chur, Plantaweg"
8594429,"Chur, Meiersboden"
8594433,"Chur, Planaterrastrasse"
8594435,"Chur, Plessurfall"
8594437,"Chur, Rabiosabrücke"
8594439,"Chur, Reichsgasse"
8594440,"Chur, Sommeraustr. Rossboden"
8595593,"Chur, Quader Center"
8594446,"Chur, Sonnenbergstrasse"
8594981,"Chur, Salvatorenstrasse"
8594982,"Chur, Medienhaus"
8595001,"Chur, Boletta"
8595635,"Chur, Medienhaus/Rossboden"
8594451,"Chur, Turnhalle Sand"
8594453,"Etoy, Grosses-Terres"
8594455,"Mendrisio, S. Martino"
8594463,"Chur, Fondeiweg"
8594501,"Leukerbad, City"
8594502,"Leukerbad, Schulen"
8594503,"Leukerbad, Gemmi-Bahnen"
8594504,"Leukerbad, La Bohème"
8594506,"Leukerbad, Obere Maressen"
8594507,"Leukerbad, Lärchenwald"
8594508,"Leukerbad, Torrent-Bahnen"
8594509,"Leukerbad, Bristol"
8594539,"Wetzikon ZH, Kastellstrasse"
8594540,"Wetzikon ZH, Motorenstrasse"
8594541,"Wetzikon ZH, Schönau"
8594542,"Wetzikon ZH, Uster-/Weststr."
8594544,"Ecuvillens, Route de Posieux"
8594587,Tennis
8594588,Joux-Pelichet
8594590,"Altstätten SG, Ergeten"
8594591,"Altstätten SG, Breite"
8594597,"Hauterive NE, poste"
8594602,Riveraine
8594607,"Sierre, Bonne Eau"
8594608,"Sierre, Glariers"
8594609,"Sierre, Les Tours"
8594610,"Sierre, Potence"
8594617,"Sierre, Roussier"
8594613,"Noës, Champsabé"
8595130,"Sierre, Ile Falcon"
8594615,"Sierre, Hôtel de Ville/gare"
8594624,"Sierre, Muraz Ecole"
8594616,"Sierre, Pilette"
8594620,"Sierre, Piscine Guillamo"
8594621,"Sierre, Maison Rose"
8594622,"Sierre, Tservetta"
8594623,"Sierre, Muraz Riondaz"
8594625,"Sierre, Muraz Funi"
8594630,"Sierre, Maison Rouge"
8594631,"Sierre, Devin"
8594632,"Sierre, Itagne"
8594633,"Sierre, Petit Lac"
8594639,"Lajoux JU, Le Bois des Joux"
8594643,"Uetikon am See,Binzigerstrasse"
8594644,"Uetikon am See, Forbüelstrasse"
8594688,"Les Collons, Trabanta"
8594689,"Les Masses, centre"
8594690,"Les Masses, Chémô"
8594691,"Les Masses, Darbelenne"
8594692,"Les Masses, Ferme Pédagogique"
8594693,"Les Masses, La Brecca"
8594694,"Crans-s.-S., Crans Forest"
8594695,"Crans-s.-S., Dent-Blanche"
8594696,"Crans-s.-S., Devins"
8594697,"Crans-s.-S., Les Ehripis"
8594700,"Crans-s.-S., Plans Mayens"
8594698,"Crans-s.-S., Maroz"
8594703,"Crans-s.-S., Sport Club"
8594711,"Montana, Clinique Lucernoise"
8594712,"Montana, Grand Signal"
8594713,"Montana, Lac Moubra"
8594716,"Montana, Primeroses"
8594717,"Montana, Résidence Forêt"
8594718,"Montana, Vermala Soleil"
8594719,"Montana, Vermala Centre"
8594722,"Haltikon, Kapelle"
8594776,"Bad Ragaz, Casino"
8594780,"Hägendorf, Halbrüti"
8594781,"Givisiez, rte Stephan"
8594784,"Boltigen, Garstatt"
8594785,"Grubenwald, Cholplatz"
8594786,"Zweisimmen, Spitz Mannried"
8594787,"Zweisimmen, Burg Mannried"
8594788,"Zweisimmen, Forellensee"
8594846,"Nottwil, Oberdorf"
8595202,"Nyon, Terre-Bonne sud"
8595596,"Nyon, Fontaine"
8594848,"Lenk, Mühleweidli"
8594849,"Lenk, Innere Bleiken"
8594850,"Lenk, Reitzentrum"
8594851,"Lenk, Äussere Bleiken"
8594852,"Lenk, Schadauli"
8594853,"Lenk, Lischmatte"
8594854,"Lenk, Honeggli"
8594855,"Lenk, Waldrand"
8594856,"Rizenbach, Lerchenhubel"
8594861,"Auvernier, gare"
8594870,Perreuses
8594871,Sources
8594875,Cimetière
8594877,Fornachon
8594878,Placeules
8594890,"Ecublens VD, Montaney"
8594905,"Kreuzlingen, Kantonsschule"
8594919,"Lenk, Höhe"
8594923,"Boltigen, Eschi Dorf"
8594926,Stücki
8594931,"Adelboden, Hotel Alpina"
8594986,"Chavannes-R., Berges"
8594991,"Maules, bif"
8594992,"Sâles, Joretta"
8594994,Pratteln Bahnhof Nord
8595149,Aegelmatt
8595150,Altersheim
8594996,"Ibach, Seilerstrasse"
8594998,"Weggis, Lindenweg"
8595004,"Lausanne, Entre-Bois"
8595008,"Anières, Bassy"
