source,target,weight
8576273,8576273,1200.0
8576273,8576274,180.0
8576274,8576274,1200.0
8576274,8576275,600.0
8576275,8576275,1200.0
8576275,8588094,510.0
8576275,8590754,1200.0
8576275,8590756,1200.0
8576275,8590759,1200.0
8576276,8576276,1200.0
8576276,8576277,630.0
8576277,8576277,1200.0
8576277,8595356,1200.0
8576278,8576278,1200.0
8576278,8576279,705.0
8576278,8576280,1200.0
8576278,8576281,1200.0
8576278,8590461,1200.0
8576278,8590462,1200.0
8576278,8590756,1200.0
8576278,8590757,1200.0
8576278,8590758,1200.0
8576278,8590759,1200.0
8576279,8576279,1200.0
8576279,8576280,630.0
8576279,8590461,1200.0
8576279,8590754,1200.0
8576279,8590756,1200.0
8576279,8590757,1200.0
8576279,8590758,1200.0
8576279,8590759,1200.0
8576279,8590878,1200.0
8576280,8576280,1200.0
8576280,8576281,450.0
8576280,8590461,1200.0
8576280,8590754,1200.0
8576280,8590756,1200.0
8576280,8590757,180.0
8576280,8590758,120.0
8576280,8590759,1200.0
8576280,8590760,1200.0
8576280,8590878,860.0
8576281,8576281,1200.0
8576281,8576282,210.0
8576281,8590461,1200.0
8576281,8590462,1200.0
8576281,8590757,1200.0
8576282,8576282,1200.0
8576282,8576283,645.0
8576282,8576285,1200.0
8576282,8576286,1200.0
8576282,8596003,1200.0
8576283,8576283,1200.0
8576283,8576285,1200.0
8576283,8576286,1200.0
8576283,8590757,540.0
8576283,8596003,1200.0
8576284,8576284,1200.0
8576284,8581129,120.0
8576285,8576285,1200.0
8576285,8576286,645.0
8576285,8576287,1200.0
8576285,8596003,1200.0
8576286,8576286,1200.0
8576286,8576287,660.0
8576286,8596003,1200.0
8576287,8576287,1200.0
8576287,8576288,630.0
8576287,8576289,1200.0
8576287,8596003,1200.0
8576288,8576288,1200.0
8576288,8576289,630.0
8576289,8576289,1200.0
8576289,8596003,210.0
8576290,8576290,1200.0
8576290,8576291,570.0
8576290,8576295,300.0
8576290,8576296,360.0
8576290,8579937,390.0
8576290,8579942,330.0
8576290,8579945,1200.0
8576291,8576291,1200.0
8576291,8576292,660.0
8576292,8576292,1200.0
8576292,8581966,210.0
8576295,8576295,1200.0
8576295,8576296,840.0
8576296,8576296,1200.0
8576297,8576297,1200.0
8576297,8576298,300.0
8576297,8580521,750.0
8576297,8581736,180.0
8576297,8583591,1200.0
8576297,8594199,1200.0
8576298,8576298,1200.0
8576298,8576301,390.0
8576301,8576301,1200.0
8576301,8576303,90.0
8576301,8583415,480.0
8576302,8576302,1200.0
8576302,8580761,240.0
8576303,8576303,1200.0
8576303,8576304,150.0
8576304,8576304,1200.0
8576304,8583415,720.0
8576305,8576305,1200.0
8576305,8576306,630.0
8576305,8576322,1200.0
8576305,8576323,1200.0
8576305,8576324,1200.0
8576305,8576325,1200.0
8576305,8576326,1200.0
8576305,8592309,1200.0
8576305,8594931,1200.0
8576306,8576306,1200.0
8576306,8576307,180.0
8576306,8576319,750.0
8576306,8576324,1200.0
8576306,8576325,660.0
8576306,8576326,1200.0
8576306,8576327,1200.0
8576306,8592309,1200.0
8576306,8592312,1200.0
8576306,8594931,1200.0
8576306,8596104,1200.0
8576307,8576307,1200.0
8576307,8576308,120.0
8576307,8576319,1200.0
8576307,8576320,1200.0
8576307,8576321,1200.0
8576307,8576322,1200.0
8576307,8576323,1200.0
8576307,8576324,1200.0
8576308,8576308,1200.0
8576308,8576309,180.0
8576309,8576309,1200.0
8576309,8576310,660.0
8576309,8594920,1200.0
8576310,8576310,1200.0
8576310,8576311,180.0
8576310,8576314,1200.0
8576310,8588422,1200.0
8576311,8576311,1200.0
8576311,8576312,210.0
8576311,8588422,1200.0
8576312,8576312,1200.0
8576312,8576313,820.0
8576312,8588424,1200.0
8576313,8576313,1200.0
8576313,8576314,360.0
8576314,8576314,1200.0
8576314,8576315,630.0
8576314,8588422,1200.0
8576315,8576315,1200.0
8576315,8576316,630.0
8576315,8588423,1200.0
8576316,8576316,1200.0
8576316,8576318,840.0
8576317,8576317,1200.0
8576317,8576362,420.0
8576317,8579996,1200.0
8576317,8591776,1200.0
8576318,8576318,1200.0
8576318,8576333,1770.0
8576318,8576363,510.0
8576318,8576367,600.0
8576318,8588422,870.0
8576318,8595144,1200.0
8576318,8595145,1200.0
8576318,8596103,1200.0
8576319,8576319,1200.0
8576319,8576320,630.0
8576319,8576321,1200.0
8576319,8576322,1200.0
8576320,8576320,1200.0
8576320,8576321,630.0
8576320,8576322,1200.0
8576320,8576323,1200.0
8576321,8576321,1200.0
8576321,8576322,1200.0
8576321,8576323,1200.0
8576321,8576324,1200.0
8576322,8576322,1200.0
8576322,8576323,630.0
8576322,8576324,1200.0
8576323,8576323,1200.0
8576323,8576324,630.0
8576323,8576325,1200.0
8576324,8576324,1200.0
8576324,8576325,915.0
8576325,8576325,1200.0
8576325,8576326,630.0
8576325,8576327,1200.0
8576325,8592309,1200.0
8576325,8594931,1200.0
8576325,8596104,1200.0
8576326,8576326,1200.0
8576326,8576327,630.0
8576326,8576328,1200.0
8576326,8588698,1200.0
8576326,8592309,1200.0
8576326,8594931,1200.0
8576326,8596104,1200.0
8576327,8576327,1200.0
8576327,8576328,880.0
8576327,8576329,360.0
8576327,8588698,1200.0
8576327,8594931,780.0
8576327,8596104,1200.0
8576328,8576328,1200.0
8576328,8576329,820.0
8576328,8588698,1200.0
8576328,8596104,1200.0
8576329,8576329,1200.0
8576329,8588698,840.0
8576329,8592308,120.0
8576333,8576333,1200.0
8576333,8576334,885.0
8576333,8576335,1200.0
8576333,8576338,690.0
8576333,8576339,270.0
8576333,8576342,1200.0
8576333,8576343,1200.0
8576333,8576347,840.0
8576333,8576348,1200.0
8576333,8576349,1200.0
8576333,8576376,2100.0
8576333,8576381,1500.0
8576333,8576558,1860.0
8576333,8576858,840.0
8576333,8576859,900.0
8576333,8579332,1500.0
8576333,8582596,420.0
8576333,8583621,1200.0
8576333,8583622,1200.0
8576333,8588164,1200.0
8576333,8588190,1200.0
8576333,8588191,1200.0
8576333,8588614,1200.0
8576333,8588615,1200.0
8576333,8591839,1200.0
8576334,8576334,1200.0
8576334,8576335,630.0
8576334,8576338,1060.0
8576334,8576339,540.0
8576334,8576342,630.0
8576334,8576343,1200.0
8576334,8576344,1200.0
8576334,8576347,1200.0
8576334,8576348,1200.0
8576334,8576349,1200.0
8576334,8583620,1200.0
8576334,8583621,1200.0
8576334,8583622,1200.0
8576334,8588190,1200.0
8576334,8588191,1200.0
8576334,8588610,1200.0
8576334,8588614,1200.0
8576334,8588615,1200.0
8576334,8591839,1200.0
8576335,8576335,1200.0
8576335,8576336,630.0
8576335,8576342,1200.0
8576335,8576343,1200.0
8576335,8576344,1200.0
8576335,8576345,1200.0
8576335,8576349,1200.0
8576335,8583620,1200.0
8576335,8583621,1200.0
8576335,8583622,1200.0
8576335,8588190,1200.0
8576335,8588610,1200.0
8576335,8588614,1200.0
8576336,8576336,1200.0
8576336,8576337,820.0
8576336,8576342,1200.0
8576336,8576343,1200.0
8576336,8576344,1200.0
8576336,8576345,1200.0
8576336,8583620,1200.0
8576336,8588610,1200.0
8576336,8588614,1200.0
8576337,8576337,1200.0
8576337,8576344,1200.0
8576337,8576345,1200.0
8576337,8576350,210.0
8576337,8588607,1200.0
8576338,8576338,1200.0
8576338,8576339,820.0
8576338,8576347,840.0
8576338,8576348,1200.0
8576338,8576558,1740.0
8576338,8576859,840.0
8576338,8583620,240.0
8576338,8588105,1200.0
8576338,8588164,1200.0
8576338,8588190,1200.0
8576338,8588191,1200.0
8576338,8588615,820.0
8576338,8591839,1200.0
8576339,8576339,1200.0
8576339,8576340,630.0
8576339,8588104,1200.0
8576339,8588105,1200.0
8576339,8588164,1200.0
8576340,8576340,1200.0
8576340,8576341,705.0
8576340,8576363,900.0
8576340,8582734,480.0
8576340,8588104,1200.0
8576340,8588105,1200.0
8576340,8588164,1200.0
8576341,8576341,1200.0
8576341,8576342,330.0
8576341,8576346,120.0
8576341,8576363,1800.0
8576341,8582734,300.0
8576342,8576342,1200.0
8576342,8576343,630.0
8576342,8576344,1200.0
8576342,8576345,1200.0
8576342,8576347,1200.0
8576342,8576348,1200.0
8576342,8583620,1200.0
8576342,8583621,1200.0
8576342,8583622,1200.0
8576342,8588190,1200.0
8576342,8588191,1200.0
8576342,8588610,1200.0
8576342,8588614,1200.0
8576342,8588615,1200.0
8576342,8591839,1200.0
8576343,8576343,1200.0
8576343,8576344,630.0
8576343,8576345,1200.0
8576343,8583621,1200.0
8576343,8588610,1200.0
8576343,8588614,1200.0
8576344,8576344,1200.0
8576344,8576345,630.0
8576344,8576346,1200.0
8576344,8588610,1200.0
8576345,8576345,1200.0
8576345,8576346,630.0
8576345,8576357,1200.0
8576345,8588105,480.0
8576345,8588164,420.0
8576346,8576346,1200.0
8576346,8576353,330.0
8576346,8576357,630.0
8576347,8576347,1200.0
8576347,8576348,820.0
8576347,8576349,120.0
8576347,8583621,1200.0
8576347,8588164,1200.0
8576347,8588190,1200.0
8576347,8588191,1200.0
8576347,8588614,1200.0
8576347,8588615,1200.0
8576347,8591839,1200.0
8576348,8576348,1200.0
8576348,8576349,840.0
8576348,8583621,1200.0
8576348,8583622,1200.0
8576348,8588164,1200.0
8576348,8588190,1200.0
8576348,8588191,1200.0
8576348,8588614,1200.0
8576348,8588615,1200.0
8576348,8591839,1200.0
8576349,8576349,1200.0
8576349,8583620,1200.0
8576349,8583621,1200.0
8576349,8583622,1200.0
8576349,8588190,820.0
8576349,8588191,1200.0
8576349,8588610,1200.0
8576349,8588614,1200.0
8576349,8588615,240.0
8576350,8576350,1200.0
8576350,8576351,150.0
8576350,8576352,1200.0
8576350,8576360,1200.0
8576351,8576351,1200.0
8576351,8576352,120.0
8576351,8582859,630.0
8576352,8576352,1200.0
8576352,8576353,360.0
8576352,8576354,1200.0
8576352,8576355,1200.0
8576352,8576360,630.0
8576353,8576353,1200.0
8576353,8576354,150.0
8576353,8576361,1200.0
8576353,8583852,1200.0
8576354,8576354,1200.0
8576354,8576355,820.0
8576354,8576356,1200.0
8576354,8576360,1200.0
8576355,8576355,1200.0
8576355,8576356,630.0
8576356,8576356,1200.0
8576356,8576357,510.0
8576356,8576360,540.0
8576357,8576357,1200.0
8576357,8576358,630.0
8576357,8582736,1200.0
8576358,8576358,1200.0
8576358,8576359,630.0
8576359,8576359,1200.0
8576359,8576361,1200.0
8576359,8583852,1200.0
8576359,8588105,600.0
8576359,8588164,600.0
8576360,8576360,1200.0
8576360,8576361,90.0
8576361,8576361,1200.0
8576361,8582859,1740.0
8576361,8583852,1200.0
8576362,8576362,1200.0
8576362,8579727,180.0
8576362,8579728,1200.0
8576362,8588220,1200.0
8576363,8576363,1200.0
8576363,8576364,150.0
8576363,8588707,1200.0
8576364,8576364,1200.0
8576364,8582734,630.0
8576364,8587239,60.0
8576364,8595145,1200.0
8576365,8576365,1200.0
8576365,8576372,180.0
8576365,8576380,1200.0
8576367,8576367,1200.0
8576367,8576368,630.0
8576368,8576368,1200.0
8576368,8576369,900.0
8576369,8576369,1200.0
8576369,8576370,630.0
8576369,8576371,1200.0
8576369,8589520,1200.0
8576369,8589521,1200.0
8576369,8589869,1200.0
8576369,8592319,820.0
8576369,8592320,1200.0
8576370,8576370,1200.0
8576370,8576371,675.0
8576370,8589520,1200.0
8576370,8589521,1200.0
8576370,8589869,1200.0
8576370,8592319,1200.0
8576370,8592320,1200.0
8576371,8576371,1200.0
8576371,8588176,570.0
8576371,8588809,600.0
8576371,8589520,1200.0
8576371,8589521,1200.0
8576371,8589869,510.0
8576371,8592319,1200.0
8576371,8592320,1200.0
8576372,8576372,1200.0
8576372,8576380,150.0
8576372,8576971,1200.0
8576372,8587120,1200.0
8576374,8576374,1200.0
8576374,8576375,630.0
8576374,8576376,180.0
8576374,8576381,1200.0
8576374,8576641,1200.0
8576374,8577039,1200.0
8576374,8579334,1200.0
8576374,8579337,1200.0
8576374,8579377,1200.0
8576374,8583681,1200.0
8576375,8576375,1200.0
8576375,8576376,690.0
8576375,8576377,1200.0
8576375,8576381,1200.0
8576375,8576641,1200.0
8576375,8577039,1200.0
8576375,8579134,1200.0
8576375,8579337,1200.0
8576375,8579377,1200.0
8576376,8576376,1200.0
8576376,8576377,660.0
8576376,8576378,570.0
8576376,8576381,240.0
8576376,8576864,2820.0
8576376,8577035,1020.0
8576376,8577037,1200.0
8576376,8577038,270.0
8576376,8577039,1200.0
8576376,8579133,1200.0
8576376,8579134,1200.0
8576376,8579281,360.0
8576376,8579377,1200.0
8576376,8583218,1200.0
8576377,8576377,1200.0
8576377,8576378,300.0
8576377,8576381,420.0
8576377,8576383,360.0
8576377,8577037,660.0
8576377,8577038,1200.0
8576377,8577039,1200.0
8576377,8579133,1200.0
8576377,8579134,1200.0
8576377,8579377,1200.0
8576377,8579710,1200.0
8576377,8583218,1200.0
8576378,8576378,1200.0
8576378,8576383,480.0
8576378,8576385,660.0
8576378,8576386,1200.0
8576378,8576389,420.0
8576378,8576390,600.0
8576378,8579113,705.0
8576378,8583218,240.0
8576380,8576380,1200.0
8576380,8576448,90.0
8576380,8576971,1200.0
8576381,8576381,1200.0
8576381,8576383,780.0
8576381,8576641,1200.0
8576381,8577035,1020.0
8576381,8577039,630.0
8576381,8579134,1200.0
8576381,8579334,1200.0
8576381,8579337,1200.0
8576381,8579377,1200.0
8576381,8579710,1200.0
8576381,8583681,1200.0
8576383,8576383,1200.0
8576383,8576384,645.0
8576384,8576384,1200.0
8576384,8577039,810.0
8576384,8579113,720.0
8576385,8576385,1200.0
8576385,8576386,630.0
8576386,8576386,1200.0
8576386,8576387,60.0
8576387,8576387,1200.0
8576387,8576388,120.0
8576388,8576388,1200.0
8576388,8576389,360.0
8576389,8576389,1200.0
8576389,8576390,690.0
8576389,8580891,1200.0
8576390,8576390,1200.0
8576390,8579113,840.0
8576390,8580817,360.0
8576390,8583218,720.0
8576391,8576391,1200.0
8576391,8576392,690.0
8576391,8576393,1200.0
8576391,8576408,1200.0
8576391,8576409,660.0
8576391,8576410,860.0
8576391,8576411,1200.0
8576391,8576725,1200.0
8576391,8579946,1050.0
8576391,8580425,1200.0
8576391,8587619,1200.0
8576391,8587620,1200.0
8576391,8587841,1200.0
8576391,8588149,860.0
8576391,8592469,1200.0
8576391,8592471,1200.0
8576391,8592483,1200.0
8576391,8593316,1200.0
8576391,8593317,1200.0
8576391,8593329,1200.0
8576391,8593336,1200.0
8576391,8593337,1200.0
8576391,8593340,1200.0
8576391,8593350,1200.0
8576391,8593365,1200.0
8576391,8593373,1200.0
8576391,8593380,1200.0
8576391,8593389,1200.0
8576392,8576392,1200.0
8576392,8576393,660.0
8576392,8576408,820.0
8576392,8576409,1200.0
8576392,8576410,630.0
8576392,8576411,1200.0
8576392,8576414,540.0
8576392,8576419,990.0
8576392,8576718,1320.0
8576392,8576723,1860.0
8576392,8576724,360.0
8576392,8576725,820.0
8576392,8587614,1200.0
8576392,8587619,1200.0
8576392,8587620,1200.0
8576392,8587841,1200.0
8576392,8592457,1200.0
8576392,8592469,1200.0
8576392,8592471,1200.0
8576392,8592477,1200.0
8576392,8593317,1200.0
8576392,8593322,1200.0
8576392,8593325,1200.0
8576392,8593329,1200.0
8576392,8593331,1200.0
8576392,8593334,1200.0
8576392,8593337,1200.0
8576392,8593341,1200.0
8576392,8593344,1200.0
8576392,8593350,1200.0
8576392,8593375,1200.0
8576392,8593379,1200.0
8576392,8593380,1200.0
8576392,8596000,1200.0
8576393,8576393,1200.0
8576393,8576394,690.0
8576393,8576395,360.0
8576393,8576408,630.0
8576393,8576409,1200.0
8576393,8576410,1200.0
8576393,8576725,1200.0
8576393,8587614,1200.0
8576393,8587619,1200.0
8576393,8587620,1200.0
8576393,8587841,1200.0
8576393,8592469,1200.0
8576393,8592471,1200.0
8576393,8592477,840.0
8576393,8593316,860.0
8576393,8593317,1200.0
8576393,8593322,1200.0
8576393,8593325,1200.0
8576393,8593329,1200.0
8576393,8593331,1200.0
8576393,8593334,1200.0
8576393,8593339,1200.0
8576393,8593340,1200.0
8576393,8593341,1200.0
8576393,8593344,1200.0
8576393,8593346,1200.0
8576393,8593374,1200.0
8576393,8593379,1200.0
8576393,8593380,1200.0
8576393,8596000,1200.0
8576394,8576394,1200.0
8576394,8576395,150.0
8576394,8576397,540.0
8576394,8576408,1200.0
8576394,8576725,1200.0
8576394,8587614,1200.0
8576394,8587615,1200.0
8576394,8587616,1200.0
8576394,8587620,1200.0
8576394,8587841,1200.0
8576394,8592471,1200.0
8576394,8592475,1200.0
8576394,8592477,1200.0
8576394,8593322,1200.0
8576394,8593325,1200.0
8576394,8593331,1200.0
8576394,8593339,1200.0
8576394,8593341,1200.0
8576394,8593344,1200.0
8576394,8593346,1200.0
8576394,8593362,1200.0
8576394,8593366,1200.0
8576394,8593369,1200.0
8576394,8593374,1200.0
8576394,8593375,1200.0
8576394,8593376,1200.0
8576394,8596000,1200.0
8576395,8576395,1200.0
8576395,8576397,420.0
8576395,8576402,240.0
8576395,8576403,360.0
8576395,8576408,420.0
8576395,8576724,1200.0
8576395,8587276,630.0
8576395,8587615,1200.0
8576395,8587616,1200.0
8576395,8587621,1200.0
8576395,8587622,1200.0
8576395,8592462,1200.0
8576395,8592475,1200.0
8576395,8593335,1200.0
8576395,8593351,1200.0
8576395,8593352,1200.0
8576395,8593362,1200.0
8576395,8593368,1200.0
8576395,8593369,1200.0
8576397,8576397,1200.0
8576397,8576398,645.0
8576397,8576399,1200.0
8576397,8576400,540.0
8576397,8592484,1200.0
8576398,8576398,1200.0
8576398,8576399,660.0
8576398,8576400,450.0
8576398,8576402,270.0
8576398,8587620,780.0
8576398,8592484,1200.0
8576399,8576399,1200.0
8576399,8576402,390.0
8576399,8587620,1800.0
8576399,8592484,1200.0
8576400,8576400,1200.0
8576400,8576401,645.0
8576400,8576402,660.0
8576400,8593387,1200.0
8576401,8576401,1200.0
8576401,8576402,780.0
8576401,8587620,1800.0
8576402,8576402,1200.0
8576402,8576403,270.0
8576402,8587620,540.0
8576402,8587782,1200.0
8576402,8588061,1200.0
8576402,8589963,1200.0
8576403,8576403,1200.0
8576403,8576404,180.0
8576403,8576406,180.0
8576403,8588494,1200.0
8576404,8576404,1200.0
8576404,8576405,645.0
8576405,8576405,1200.0
8576405,8576406,705.0
8576405,8592492,1200.0
8576406,8576406,1200.0
8576406,8576407,300.0
8576406,8592491,1200.0
8576406,8592492,1200.0
8576407,8576407,1200.0
8576407,8587620,1350.0
8576407,8587782,720.0
8576407,8588061,960.0
8576407,8589966,1200.0
8576408,8576408,1200.0
8576408,8576409,780.0
8576408,8576410,1200.0
8576408,8576725,1200.0
8576408,8579946,390.0
8576408,8587614,1200.0
8576408,8587619,675.0
8576408,8587620,1200.0
8576408,8587841,1200.0
8576408,8592469,1200.0
8576408,8592471,1200.0
8576408,8592477,1200.0
8576408,8593316,1200.0
8576408,8593317,1200.0
8576408,8593322,1200.0
8576408,8593325,1200.0
8576408,8593329,1200.0
8576408,8593331,1200.0
8576408,8593334,1200.0
8576408,8593339,1200.0
8576408,8593340,1200.0
8576408,8593341,1200.0
8576408,8593344,1200.0
8576408,8593346,1200.0
8576408,8593374,1200.0
8576408,8593379,1200.0
8576408,8593380,1200.0
8576408,8596000,1200.0
8576409,8576409,1200.0
8576409,8576410,1200.0
8576409,8576411,630.0
8576409,8576412,1200.0
8576409,8576725,1200.0
8576409,8587619,1200.0
8576409,8587620,1200.0
8576409,8587841,1200.0
8576409,8592457,1200.0
8576409,8592469,1200.0
8576409,8592471,1200.0
8576409,8592483,1200.0
8576409,8593317,1200.0
8576409,8593322,1200.0
8576409,8593330,1200.0
8576409,8593337,1200.0
8576409,8593350,1200.0
8576409,8593375,1200.0
8576409,8593386,1200.0
8576409,8593388,1200.0
8576409,8596000,1200.0
8576410,8576410,1200.0
8576410,8576411,820.0
8576410,8576412,1200.0
8576410,8576725,1200.0
8576410,8587614,1200.0
8576410,8587619,660.0
8576410,8587620,1200.0
8576410,8587841,1200.0
8576410,8592457,1200.0
8576410,8592469,1200.0
8576410,8592471,1200.0
8576410,8592483,1200.0
8576410,8593317,1200.0
8576410,8593321,840.0
8576410,8593322,1200.0
8576410,8593330,1200.0
8576410,8593331,1200.0
8576410,8593337,1200.0
8576410,8593350,1200.0
8576410,8593375,1200.0
8576410,8593386,1200.0
8576410,8596000,1200.0
8576411,8576411,1200.0
8576411,8576412,630.0
8576411,8576413,1200.0
8576411,8576723,450.0
8576411,8576725,1200.0
8576411,8587276,960.0
8576411,8587619,750.0
8576411,8587841,1200.0
8576411,8592457,1200.0
8576411,8592471,1200.0
8576411,8592483,1200.0
8576411,8593315,1200.0
8576411,8593319,1200.0
8576411,8593321,1200.0
8576411,8593330,630.0
8576411,8593337,1200.0
8576411,8593338,1200.0
8576411,8593342,1200.0
8576411,8593347,1200.0
8576411,8593350,1200.0
8576411,8593375,1200.0
8576411,8593384,1200.0
8576411,8593386,1200.0
8576411,8593388,1200.0
8576411,8596000,1200.0
8576412,8576412,1200.0
8576412,8576413,630.0
8576412,8576414,1200.0
8576412,8592457,1200.0
8576412,8592483,1200.0
8576412,8593315,1200.0
8576412,8593319,1200.0
8576412,8593321,1200.0
8576412,8593326,1200.0
8576412,8593330,1200.0
8576412,8593337,1200.0
8576412,8593338,1200.0
8576412,8593342,1200.0
8576412,8593345,1200.0
8576412,8593347,1200.0
8576412,8593350,1200.0
8576412,8593384,1200.0
8576412,8593386,1200.0
8576412,8593388,1200.0
8576412,8595689,1200.0
8576412,8596000,1200.0
8576413,8576413,1200.0
8576413,8576414,630.0
8576413,8592457,1200.0
8576413,8592481,1200.0
8576413,8593315,1200.0
8576413,8593319,1200.0
8576413,8593321,1200.0
8576413,8593326,1200.0
8576413,8593330,1200.0
8576413,8593338,1200.0
8576413,8593342,1200.0
8576413,8593345,1200.0
8576413,8593347,1200.0
8576413,8593350,1200.0
8576413,8593384,1200.0
8576413,8593386,1200.0
8576413,8593388,1200.0
8576413,8595071,1200.0
8576413,8595689,1200.0
8576414,8576414,1200.0
8576414,8576416,60.0
8576414,8576723,1920.0
8576414,8576725,600.0
8576414,8592457,1200.0
8576414,8592478,1200.0
8576414,8592481,1200.0
8576414,8593315,1200.0
8576414,8593319,1200.0
8576414,8593321,1200.0
8576414,8593326,1200.0
8576414,8593330,1200.0
8576414,8593338,1200.0
8576414,8593342,1200.0
8576414,8593345,1200.0
8576414,8593347,1200.0
8576414,8593356,1200.0
8576414,8593384,1200.0
8576414,8593386,1200.0
8576414,8595071,1200.0
8576414,8595689,1200.0
8576414,8596002,1200.0
8576416,8576416,1200.0
8576416,8576417,630.0
8576416,8576418,1200.0
8576416,8592478,1200.0
8576416,8592479,1200.0
8576416,8592480,1200.0
8576416,8593356,1200.0
8576416,8595071,1200.0
8576416,8595689,1200.0
8576416,8596002,1200.0
8576417,8576417,1200.0
8576417,8576418,630.0
8576417,8576419,660.0
8576417,8576447,1200.0
8576417,8592478,1200.0
8576417,8592480,1200.0
8576417,8592482,1200.0
8576417,8596002,1200.0
8576418,8576418,1200.0
8576418,8576419,1200.0
8576418,8576420,660.0
8576418,8576447,1200.0
8576418,8592480,1200.0
8576418,8592482,1200.0
8576419,8576419,1200.0
8576419,8576420,1200.0
8576419,8576447,840.0
8576419,8576723,2280.0
8576419,8576724,1800.0
8576419,8587618,660.0
8576419,8587639,1200.0
8576419,8592480,1200.0
8576419,8592482,1200.0
8576419,8593355,600.0
8576420,8576420,1200.0
8576420,8576422,660.0
8576420,8576447,630.0
8576420,8587638,1200.0
8576420,8587639,1200.0
8576420,8592482,1200.0
8576422,8576422,1200.0
8576422,8576423,630.0
8576422,8587638,1200.0
8576422,8587639,1200.0
8576423,8576423,1200.0
8576423,8576424,630.0
8576423,8576425,1200.0
8576423,8587638,1200.0
8576424,8576424,1200.0
8576424,8576425,630.0
8576424,8576426,1200.0
8576424,8576429,1200.0
8576425,8576425,1200.0
8576425,8576426,630.0
8576425,8576427,1200.0
8576425,8576429,645.0
8576425,8576430,1200.0
8576426,8576426,1200.0
8576426,8576427,630.0
8576426,8576429,1200.0
8576427,8576427,1200.0
8576427,8576428,820.0
8576428,8576428,1200.0
8576428,8576429,150.0
8576428,8576447,510.0
8576429,8576429,1200.0
8576429,8576430,630.0
8576429,8576431,1200.0
8576430,8576430,1200.0
8576430,8576431,630.0
8576430,8576432,1200.0
8576431,8576431,1200.0
8576431,8576432,630.0
8576431,8576433,1200.0
8576432,8576432,1200.0
8576432,8576433,630.0
8576432,8576434,1200.0
8576433,8576433,1200.0
8576433,8576434,630.0
8576434,8576434,1200.0
8576434,8576435,120.0
8576434,8576436,300.0
8576435,8576435,1200.0
8576435,8576436,630.0
8576435,8576437,1200.0
8576435,8595201,1200.0
8576436,8576436,1200.0
8576436,8576437,690.0
8576436,8581782,1200.0
8576436,8582619,1200.0
8576436,8582620,1200.0
8576436,8583036,1200.0
8576436,8595201,1200.0
8576437,8576437,1200.0
8576437,8576447,1020.0
8576437,8578074,1440.0
8576437,8580977,270.0
8576437,8581120,750.0
8576437,8581782,645.0
8576437,8582071,660.0
8576437,8582619,1200.0
8576437,8582620,1200.0
8576437,8583036,1200.0
8576437,8583037,1200.0
8576437,8583042,1200.0
8576439,8576439,1200.0
8576439,8576440,675.0
8576439,8576504,920.0
8576439,8587798,1200.0
8576439,8587817,1200.0
8576439,8587818,1200.0
8576439,8587866,1200.0
8576439,8588916,1200.0
8576439,8588917,1200.0
8576439,8588918,1200.0
8576439,8588919,1200.0
8576439,8588922,1200.0
8576439,8589056,1200.0
8576439,8589058,1200.0
8576439,8593263,1200.0
8576439,8593264,1200.0
8576439,8594774,1200.0
8576440,8576440,1200.0
8576440,8576462,1080.0
8576440,8576504,600.0
8576440,8588911,1200.0
8576440,8588916,1200.0
8576440,8588918,1200.0
8576440,8589056,1200.0
8576440,8589058,1200.0
8576440,8593263,1200.0
8576440,8593264,1200.0
8576445,8576445,1200.0
8576445,8576446,690.0
8576445,8581762,1200.0
8576446,8576446,1200.0
8576446,8576449,540.0
8576446,8576450,360.0
8576446,8581762,1200.0
8576447,8576447,1200.0
8576447,8576646,2760.0
8576447,8576723,1800.0
8576447,8576724,1800.0
8576447,8587608,450.0
8576447,8587639,660.0
8576447,8592480,1200.0
8576447,8592482,1200.0
8576448,8576448,1200.0
8576448,8576451,360.0
8576448,8576461,210.0
8576448,8576465,1200.0
8576449,8576449,1200.0
8576449,8576450,150.0
8576450,8576450,1200.0
8576450,8576452,690.0
8576450,8581762,570.0
8576451,8576451,1200.0
8576451,8576461,330.0
8576451,8578881,660.0
8576451,8578883,900.0
8576451,8578885,240.0
8576451,8578910,1200.0
8576451,8578924,1200.0
8576451,8581378,1200.0
8576451,8591512,1200.0
8576451,8591518,1200.0
8576451,8591528,1200.0
8576451,8591549,1200.0
8576451,8591554,1200.0
8576452,8576452,1200.0
8576452,8576454,120.0
8576454,8576454,1200.0
8576454,8576455,630.0
8576455,8576455,1200.0
8576455,8576456,630.0
8576456,8576456,1200.0
8576456,8576457,120.0
8576457,8576457,1200.0
8576457,8576458,60.0
8576458,8576458,1200.0
8576458,8576459,630.0
8576458,8589018,1200.0
8576458,8589029,1200.0
8576459,8576459,1200.0
8576459,8576460,630.0
8576459,8589010,1200.0
8576459,8589011,1200.0
8576459,8589013,1200.0
8576459,8589017,1200.0
8576459,8589018,1200.0
8576459,8589029,1200.0
8576460,8576460,1200.0
8576460,8576646,900.0
8576460,8576992,360.0
8576460,8576993,660.0
8576460,8576998,660.0
8576460,8589010,1200.0
8576460,8589011,1200.0
8576460,8589012,1200.0
8576460,8589013,1200.0
8576460,8589015,1200.0
8576460,8589016,1200.0
8576460,8589017,1200.0
8576460,8589031,1200.0
8576460,8589033,1200.0
