id,source,target,weight
8593051-8593056,8593051,8593056,104
8593054-8593056,8593054,8593056,39697
8593055-8593056,8593055,8593056,18636
8593051-8593057,8593051,8593057,35205
8593052-8593057,8593052,8593057,11546
8593056-8593057,8593056,8593057,18419
8593051-8593059,8593051,8593059,575
8593056-8593059,8593056,8593059,16012
8593057-8593059,8593057,8593059,35196
8593053-8593060,8593053,8593060,19394
8593055-8593060,8593055,8593060,1631
8593057-8593060,8593057,8593060,18633
8593055-8593062,8593055,8593062,19017
8593060-8593062,8593060,8593062,20268
8593056-8593065,8593056,8593065,129
8593061-8593065,8593061,8593065,41120
8593064-8593065,8593064,8593065,18630
8593057-8593063,8593057,8593063,11539
8593059-8593064,8593059,8593064,35205
8593062-8593064,8593062,8593064,18636
8593060-8593068,8593060,8593068,19394
8593061-8593073,8593061,8593073,3132
8593065-8593073,8593065,8593073,4957
8593069-8593073,8593069,8593073,13499
8593071-8593073,8593071,8593073,15320
8593061-8595036,8593061,8595036,575
8593065-8595036,8593065,8595036,15465
8595014-8595036,8595014,8595036,621
8593062-8593199,8593062,8593199,19018
8593062-8595035,8593062,8595035,1631
8593071-8595035,8593071,8595035,376
8593073-8595035,8593073,8595035,1572
8593199-8595035,8593199,8595035,19018
8595013-8595035,8595013,8595035,16688
8593063-8593067,8593063,8593067,11539
8593064-8593071,8593064,8593071,35194
8593065-8593071,8593065,8593071,5943
8593069-8593071,8593069,8593071,12694
8593065-8593069,8593065,8593069,31461
8593067-8593072,8593067,8593072,11545
8593071-8595013,8593071,8595013,2935
8593073-8595013,8593073,8595013,13752
8593071-8595034,8593071,8595034,35196
8593072-8595037,8593072,8595037,11539
8593074-8593075,8593074,8593075,38042
8593075-8593076,8593075,8593076,25849
8593076-8593077,8593076,8593077,25848
8593077-8593078,8593077,8593078,25849
8593079-8593080,8593079,8593080,17727
8593080-8593081,8593080,8593081,17727
8593081-8593082,8593081,8593082,17727
8593082-8593083,8593082,8593083,17727
8593084-8593106,8593084,8593106,16533
8593086-8593106,8593086,8593106,426
8593085-8593086,8593085,8593086,37095
8593087-8593119,8593087,8593119,207
8593114-8593119,8593114,8593119,19162
8593116-8593119,8593116,8593119,17311
8593117-8593119,8593117,8593119,16958
8593087-8593129,8593087,8593129,19158
8593123-8593129,8593123,8593129,13408
8593128-8593129,8593128,8593129,13220
8593088-8593089,8593088,8593089,11289
8593090-8595950,8593090,8595950,11072
8593102-8595950,8593102,8595950,216
8593091-8593093,8593091,8593093,16666
8593092-8593094,8593092,8593094,6072
8593093-8593098,8593093,8593098,7372
8593093-8593100,8593093,8593100,9293
8593098-8593100,8593098,8593100,7372
8593094-8593095,8593094,8593095,6072
8593095-8593097,8593095,8593097,6072
8593096-8593099,8593096,8593099,26410
8593097-8593101,8593097,8593101,6072
8593099-8593150,8593099,8593150,21017
8593144-8593150,8593144,8593150,82668
8593146-8593150,8593146,8593150,21073
8593099-8593169,8593099,8593169,5392
8593144-8593169,8593144,8593169,86
8593156-8593169,8593156,8593169,21014
8593161-8593169,8593161,8593169,22536
8593168-8593169,8593168,8593169,21073
8593100-8593105,8593100,8593105,4748
8593102-8593105,8593102,8593105,11918
8593102-8593103,8593102,8593103,4210
8593103-8593104,8593103,8593104,6072
8593104-8595040,8593104,8595040,6072
8595026-8595040,8595026,8595040,5853
8593105-8593146,8593105,8593146,16666
8593143-8593146,8593143,8593146,21072
8593106-8593110,8593106,8593110,16958
8593107-8593113,8593107,8593113,19477
8593109-8593113,8593109,8593113,38837
8593111-8593113,8593111,8593113,13409
8593111-8593123,8593111,8593123,166
8593113-8593123,8593113,8593123,13408
8593113-8593114,8593113,8593114,38838
8593116-8593117,8593116,8593117,12820
8593119-8593120,8593119,8593120,34274
8593120-8593121,8593120,8593121,17311
8593120-8595039,8593120,8595039,426
8593122-8595039,8593122,8595039,17310
8593121-8593122,8593121,8593122,17311
8593123-8593200,8593123,8593200,166
8593135-8593200,8593135,8593200,13409
8593198-8593200,8593198,8593200,17868
8593125-8593126,8593125,8593126,18865
8593126-8593127,8593126,8593127,18865
8593127-8593194,8593127,8593194,18865
8593129-8593130,8593129,8593130,13220
8593129-8593131,8593129,8593131,19158
8593130-8593131,8593130,8593131,13220
8593129-8593133,8593129,8593133,13409
8593132-8593133,8593132,8593133,19158
8593131-8593134,8593131,8593134,13220
8593132-8593136,8593132,8593136,206
8593133-8593136,8593133,8593136,19158
8593133-8593135,8593133,8593135,13407
8593134-8593135,8593134,8593135,13220
8593135-8595008,8593135,8595008,13054
8593136-8595226,8593136,8595226,19158
8593138-8593152,8593138,8593152,27651
8593148-8593152,8593148,8593152,17311
8593150-8593152,8593150,8593152,82673
8593138-8596098,8593138,8596098,268
8593144-8596098,8593144,8596098,25
8593161-8596098,8593161,8596098,86
8593169-8596098,8593169,8596098,22631
8593139-8593141,8593139,8593141,88692
8593144-8593147,8593144,8593147,17310
8593144-8593151,8593144,8593151,28369
8593144-8593161,8593144,8593161,22595
8593155-8593161,8593155,8593161,82631
8593146-8593149,8593146,8593149,16666
8593147-8593148,8593147,8593148,17311
8593149-8593156,8593149,8593156,7372
8593155-8593156,8593155,8593156,21014
8593149-8593168,8593149,8593168,9293
8593156-8593168,8593156,8593168,7372
8593166-8593168,8593166,8593168,21073
8593150-8593155,8593150,8593155,42082
8593152-8593155,8593152,8593155,82637
8593152-8595020,8593152,8595020,27650
8593177-8595020,8593177,8595020,82631
8593178-8595020,8593178,8595020,17311
8593154-8593157,8593154,8593157,14433
8593154-8593159,8593154,8593159,54505
8593157-8593159,8593157,8593159,17311
8593154-8593171,8593154,8593171,35787
8593170-8593171,8593170,8593171,17311
8593155-8593175,8593155,8593175,25
8593161-8593175,8593161,8593175,82648
8593169-8593175,8593169,8593175,42085
8593158-8593165,8593158,8593165,57015
8593162-8593165,8593162,8593165,8642
8593159-8593162,8593159,8593162,17311
8593159-8593167,8593159,8593167,61924
8593162-8593170,8593162,8593170,8669
8593165-8593170,8593165,8593170,8642
8593165-8593166,8593165,8593166,21067
8593165-8595027,8593165,8595027,35219
8593177-8595027,8593177,8595027,21071
8595022-8595027,8595022,8595027,724
8593167-8593173,8593167,8593173,61912
8593171-8593173,8593171,8593173,53097
8593168-8593172,8593168,8593172,7372
8593168-8593177,8593168,8593177,9294
8593176-8593177,8593176,8593177,111121
8593172-8593176,8593172,8593176,7372
8593175-8593176,8593175,8593176,103738
8593173-8593174,8593173,8593174,53099
8593173-8595018,8593173,8595018,33561
8593174-8595018,8593174,8595018,35786
8593174-8593178,8593174,8593178,17310
8593175-8593179,8593175,8593179,21011
8593177-8593179,8593177,8593179,7372
8593177-8595672,8593177,8595672,4546
8593179-8595672,8593179,8595672,7372
8593179-8593180,8593179,8593180,21011
8593181-8593182,8593181,8593182,28044
8593182-8593183,8593182,8593183,13485
8593182-8593184,8593182,8593184,14324
8593183-8593185,8593183,8593185,13729
8593184-8593185,8593184,8593185,14319
8593185-8593186,8593185,8593186,13729
8593185-8595663,8593185,8595663,14324
8593186-8593187,8593186,8593187,13729
8593187-8593188,8593187,8593188,13728
8593188-8593189,8593188,8593189,13290
8593189-8593190,8593189,8593190,13049
8593190-8593191,8593190,8593191,13291
8593191-8595665,8593191,8595665,13725
8595664-8595665,8595664,8595665,14323
8593192-8593201,8593192,8593201,28097
8593198-8593201,8593198,8593201,2005
8593200-8593201,8593200,8593201,27241
8593193-8593195,8593193,8593195,19873
8593194-8593196,8593194,8593196,18865
8593195-8593198,8593195,8593198,19873
8593201-8593202,8593201,8593202,27908
8593201-8593204,8593201,8593204,19873
8593201-8593211,8593201,8593211,700
8593210-8593211,8593210,8593211,28095
8593202-8593207,8593202,8593207,511
8593203-8593207,8593203,8593207,40872
8593206-8593207,8593206,8593207,19873
8593202-8593210,8593202,8593210,27585
8593207-8593210,8593207,8593210,41390
8593204-8593205,8593204,8593205,19873
8593205-8593206,8593205,8593206,19873
8593207-8593208,8593207,8593208,19873
8593208-8593209,8593208,8593209,19870
8593209-8593214,8593209,8593214,19873
8593213-8593214,8593213,8593214,28090
8593210-8593212,8593210,8593212,27307
8593211-8593212,8593211,8593212,322
8593210-8593213,8593210,8593213,13573
8593211-8593213,8593211,8593213,27584
8593212-8593213,8593212,8593213,27819
8593213-8595225,8593213,8595225,5947
8593214-8593216,8593214,8593216,19871
8593216-8595015,8593216,8595015,9789
8593250-8595405,8593250,8595405,2657
8593252-8593253,8593252,8593253,8959
8593252-8593328,8593252,8593328,17702
8593253-8593254,8593253,8593254,8959
8593263-8594774,8593263,8594774,707
8593271-8594774,8593271,8594774,5240
8593265-8593271,8593265,8593271,217
8593269-8593271,8593269,8593271,11421
8593267-8593494,8593267,8593494,4509
8593268-8593269,8593268,8593269,11421
8593272-8593273,8593272,8593273,8825
8593273-8593274,8593273,8593274,8825
8593275-8593278,8593275,8593278,28515
8593276-8593277,8593276,8593277,26700
8593280-8593283,8593280,8593283,143
8593282-8593283,8593282,8593283,19731
8593280-8595121,8593280,8595121,231
8593281-8595121,8593281,8595121,13298
8593282-8593284,8593282,8593284,325
8593283-8593284,8593283,8593284,27165
8593282-8593286,8593282,8593286,41277
8593282-8593288,8593282,8593288,852
8593287-8593288,8593287,8593288,28753
8593283-8593289,8593283,8593289,436
8593284-8593289,8593284,8593289,26265
8593286-8593287,8593286,8593287,25346
8593288-8594240,8593288,8594240,852
8593289-8593485,8593289,8593485,436
8593293-8593485,8593293,8593485,26265
8593290-8596061,8593290,8596061,5896
8593291-8593292,8593291,8593292,26700
8593291-8594242,8593291,8594242,4283
8593291-8594246,8593291,8594246,7862
8594243-8594246,8594243,8594246,4283
8593292-8593293,8593292,8593293,26700
8593296-8595879,8593296,8595879,247
8595461-8595879,8595461,8595879,31
8595697-8595879,8595697,8595879,2729
8593298-8593300,8593298,8593300,31
8593316-8593329,8593316,8593329,29550
8593317-8593363,8593317,8593363,16318
8593318-8593319,8593318,8593319,15738
8593321-8593327,8593321,8593327,29758
8593322-8593323,8593322,8593323,31132
8593322-8593337,8593322,8593337,560
8593335-8593337,8593335,8593337,74393
8593322-8593369,8593322,8593369,490
8593356-8593369,8593356,8593369,560
8593357-8593369,8593357,8593369,62269
8593323-8593332,8593323,8593332,31116
8593324-8593358,8593324,8593358,48455
8593324-8596001,8593324,8596001,58
8595606-8596001,8595606,8596001,48427
8593327-8593365,8593327,8593365,29729
8593328-8594163,8593328,8594163,8851
8593328-8594164,8593328,8594164,8851
8594163-8594164,8594163,8594164,8851
8593330-8593342,8593330,8593342,1761
8593331-8593342,8593331,8593342,22685
8593331-8593334,8593331,8593334,29548
8593331-8593339,8593331,8593339,462
8593334-8593339,8593334,8593339,21703
8593336-8593339,8593336,8593339,39536
8593335-8593348,8593335,8593348,215
8593338-8593348,8593338,8593348,38313
8593335-8593357,8593335,8593357,31133
8593338-8593357,8593338,8593357,4943
8593355-8593357,8593355,8593357,38427
8593356-8593357,8593356,8593357,31058
8593336-8593389,8593336,8593389,852
8593374-8593389,8593374,8593389,14823
8593380-8593389,8593380,8593389,3917
8593336-8594089,8593336,8594089,445
8593339-8594089,8593339,8594089,1185
8593374-8594089,8593374,8594089,15865
8593380-8594089,8593380,8594089,3930
8593389-8594089,8593389,8594089,19668
8593337-8593338,8593337,8593338,43256
8593337-8593347,8593337,8593347,31624
8593339-8593340,8593339,8593340,29550
8593339-8593341,8593339,8593341,30949
8593340-8593374,8593340,8593374,29549
8593346-8593374,8593346,8593374,31150
8593341-8593346,8593341,8593346,31150
8593342-8593344,8593342,8593344,22633
8593342-8593345,8593342,8593345,1761
8593344-8593345,8593344,8593345,22685
8593345-8593351,8593345,8593351,7890
8593345-8593352,8593345,8593352,7889
8593345-8593362,8593345,8593362,6854
8593351-8593362,8593351,8593362,7890
8593352-8593362,8593352,8593362,7889
8593347-8593350,8593347,8593350,31624
8593348-8593349,8593348,8593349,38370
8593349-8593354,8593349,8593354,38370
8593350-8593356,8593350,8593356,31624
8593355-8595995,8593355,8595995,2735
8593355-8596002,8593355,8596002,2486
8595995-8596002,8595995,8596002,2488
8593357-8593366,8593357,8593366,43473
8593358-8593378,8593358,8593378,48352
8593362-8595238,8593362,8595238,22685
8593365-8593372,8593365,8593372,29798
8593366-8593368,8593366,8593368,43474
8593368-8593375,8593368,8593375,43473
8593369-8593370,8593369,8593370,62197
8593369-8593376,8593369,8593376,1050
8593370-8593376,8593370,8593376,62259
8593372-8593373,8593372,8593373,29773
8593373-8593384,8593373,8593384,29838
8593374-8593379,8593374,8593379,29550
8593375-8593388,8593375,8593388,43259
8593376-8593382,8593376,8593382,62195
8593376-8593386,8593376,8593386,560
8593382-8593386,8593382,8593386,31135
8593379-8593380,8593379,8593380,29550
8593384-8596000,8593384,8596000,29773
8593386-8595071,8593386,8595071,15887
8593386-8595689,8593386,8595689,15737
8593514-8593515,8593514,8593515,6564
8593525-8593526,8593525,8593526,13648
8593526-8593527,8593526,8593527,13648
8593527-8593528,8593527,8593528,13648
8593528-8594385,8593528,8594385,6947
8593536-8593539,8593536,8593539,1095
8593538-8595612,8593538,8595612,1395
8593540-8593541,8593540,8593541,52562
8593541-8593542,8593541,8593542,52562
8593542-8593561,8593542,8593561,186
8593557-8593561,8593557,8593561,52402
8593543-8593544,8593543,8593544,3617
8593544-8593545,8593544,8593545,2179
8593547-8593559,8593547,8593559,13626
8593548-8593549,8593548,8593549,19568
8593549-8593552,8593549,8593552,19567
8593550-8593551,8593550,8593551,52949
8593551-8593553,8593551,8593553,52948
8593552-8593554,8593552,8593554,19568
8593553-8593554,8593553,8593554,52949
8593555-8593556,8593555,8593556,75112
8593556-8593557,8593556,8593557,72520
8593556-8593616,8593556,8593616,2605
8593615-8593616,8593615,8593616,72526
8593558-8593560,8593558,8593560,48110
8593560-8593562,8593560,8593562,48110
8593562-8593565,8593562,8593565,48110
8593563-8593567,8593563,8593567,52578
8593563-8593613,8593563,8593613,87
8593611-8593613,8593611,8593613,42201
8593565-8593571,8593565,8593571,737
8593570-8593571,8593570,8593571,23336
8593565-8593574,8593565,8593574,736
8593571-8593574,8593571,8593574,24074
8593573-8593574,8593573,8593574,23339
8593566-8593575,8593566,8593575,24544
8593567-8593569,8593567,8593569,52582
8593568-8593573,8593568,8593573,24077
8593569-8593579,8593569,8593579,52583
8593570-8593576,8593570,8593576,14910
8593574-8593576,8593574,8593576,23337
8593570-8593581,8593570,8593581,12064
8593576-8593581,8593576,8593581,14868
8593580-8593581,8593580,8593581,23337
8593570-8593584,8593570,8593584,25
8593576-8593584,8593576,8593584,52
8593581-8593584,8593581,8593584,40628
8593582-8593584,8593582,8593584,24077
8593573-8593578,8593573,8593578,738
8593574-8593578,8593574,8593578,23300
8593574-8593580,8593574,8593580,1473
8593576-8593580,8593576,8593580,23337
8593578-8593580,8593578,8593580,23339
8593577-8593587,8593577,8593587,28969
8593578-8593582,8593578,8593582,738
8593580-8593582,8593580,8593582,23299
8593579-8593583,8593579,8593583,52584
8593580-8593585,8593580,8593585,1473
8593584-8593585,8593584,8593585,44540
8593583-8593586,8593583,8593586,52585
8593584-8593588,8593584,8593588,1410
8593585-8593588,8593585,8593588,46623
8593584-8593614,8593584,8593614,13410
8593613-8593614,8593613,8593614,52461
8593584-8594874,8593584,8594874,215
8593614-8594874,8593614,8594874,494
8594872-8594874,8594872,8594874,6009
8594873-8594874,8594873,8594874,6886
8593584-8594875,8593584,8594875,100
8594874-8594875,8594874,8594875,13626
8593585-8594601,8593585,8594601,1472
8593588-8594601,8593588,8594601,46676
8593588-8594603,8593588,8594603,1476
8594601-8594603,8594601,8594603,46637
8593589-8593594,8593589,8593594,39794
8593591-8593593,8593591,8593593,18743
8593593-8593595,8593593,8593595,18616
8593595-8593597,8593595,8593597,18616
8593596-8593599,8593596,8593599,53320
8593596-8593600,8593596,8593600,26315
8593596-8594602,8593596,8594602,374
8593608-8594602,8593608,8594602,13162
8594600-8594602,8594600,8594602,13153
8593598-8593602,8593598,8593602,48320
8593598-8593604,8593598,8593604,58
8593602-8593604,8593602,8593604,48320
8593599-8593601,8593599,8593601,53322
8593600-8593608,8593600,8593608,26313
8593601-8593603,8593601,8593603,53320
8593603-8593605,8593603,8593605,53322
8593604-8593607,8593604,8593607,48320
8593604-8594597,8593604,8594597,58
8593612-8594597,8593612,8594597,28755
8593617-8594597,8593617,8594597,19568
8593605-8593606,8593605,8593606,53322
8593606-8593609,8593606,8593609,53321
8593607-8593610,8593607,8593610,48321
8593608-8594600,8593608,8594600,13152
8594598-8594600,8594598,8594600,368
8594599-8594600,8594599,8594600,51341
8593609-8593611,8593609,8593611,53321
8593610-8593612,8593610,8593612,48320
8593611-8593615,8593611,8593615,457
8593612-8593615,8593612,8593615,19569
8593614-8593615,8593614,8593615,52394
8593611-8594598,8593611,8594598,185
8593617-8594598,8593617,8594598,557
8594596-8594598,8594596,8594598,52563
8593613-8594596,8593613,8594596,58
8593614-8594596,8593614,8594596,186
8593617-8594596,8593617,8594596,52397
8593614-8594861,8593614,8594861,12917
8594596-8594861,8594596,8594861,58
8593616-8593617,8593616,8593617,72394
8593624-8593629,8593624,8593629,48701
8593625-8593627,8593625,8593627,21520
8593626-8593627,8593626,8593627,1735
8593626-8593631,8593626,8593631,21290
8593627-8593634,8593627,8593634,22271
8593629-8594499,8593629,8594499,1736
8593651-8594499,8593651,8594499,1983
8593658-8594499,8593658,8594499,494
8593684-8594499,8593684,8594499,42086
8593631-8593635,8593631,8593635,21289
8593634-8593635,8593634,8593635,22212
8593633-8593636,8593633,8593636,46690
8593635-8593638,8593635,8593638,44558
8593636-8593641,8593636,8593641,46690
8593638-8593643,8593638,8593643,21532
8593638-8593647,8593638,8593647,23026
8593643-8593647,8593643,8593647,21532
8593639-8593640,8593639,8593640,44314
8593639-8593649,8593639,8593649,15852
8593640-8593649,8593640,8593649,44315
8593641-8593646,8593641,8593646,23471
8593641-8593648,8593641,8593648,23191
8593642-8593644,8593642,8593644,6932
8593644-8593645,8593644,8593645,6932
8593645-8593650,8593645,8593650,6932
8593647-8593654,8593647,8593654,21531
8593648-8593654,8593648,8593654,23191
8593649-8593652,8593649,8593652,44315
8593650-8593653,8593650,8593653,6932
8593653-8593657,8593653,8593657,6932
8593654-8593658,8593654,8593658,44701
8593655-8593656,8593655,8593656,21042
8593655-8593666,8593655,8593666,637
8593656-8593666,8593656,8593666,21045
8593657-8593660,8593657,8593660,6932
8593660-8593661,8593660,8593661,6931
8593663-8593665,8593663,8593665,58554
8593665-8593667,8593665,8593667,44934
8593666-8593677,8593666,8593677,496
8593669-8593677,8593669,8593677,21045
8593670-8593677,8593670,8593677,1646
8593670-8593671,8593670,8593671,13560
8593670-8593675,8593670,8593675,44726
8593671-8593675,8593671,8593675,6932
8593673-8593675,8593673,8593675,6684
8593670-8593678,8593670,8593678,85989
8593677-8593678,8593677,8593678,1660
8593670-8593682,8593670,8593682,11098
8593670-8593683,8593670,8593683,22978
8593678-8593683,8593678,8593683,20362
8593670-8593692,8593670,8593692,9614
8593670-8593693,8593670,8593693,23043
8593678-8593693,8593678,8593693,32868
8593671-8593673,8593671,8593673,6684
8593675-8593676,8593675,8593676,44916
8593676-8593679,8593676,8593679,44940
8593677-8593680,8593677,8593680,21281
8593678-8593680,8593678,8593680,21666
8593678-8593689,8593678,8593689,10398
8593679-8593681,8593679,8593681,44940
8593680-8593686,8593680,8593686,22942
8593681-8593684,8593681,8593684,44929
8593683-8593684,8593683,8593684,1692
8593682-8593688,8593682,8593688,11143
8593686-8593688,8593686,8593688,21760
8593683-8593685,8593683,8593685,43066
8593684-8593685,8593684,8593685,1734
8593687-8593690,8593687,8593690,1734
8593687-8593694,8593687,8593694,43276
8593690-8593694,8593690,8593694,1529
8593688-8593695,8593688,8593695,11142
8593689-8593691,8593689,8593691,10399
8593691-8593702,8593691,8593702,10400
8593695-8593702,8593695,8593702,11143
8593692-8593696,8593692,8593696,9614
8593693-8593697,8593693,8593697,9654
8593693-8593699,8593693,8593699,46422
8593694-8593700,8593694,8593700,44875
8593696-8593701,8593696,8593701,9664
8593697-8593703,8593697,8593703,9654
8593699-8593704,8593699,8593704,46432
8593700-8593705,8593700,8593705,44866
8593701-8593707,8593701,8593707,3952
8593703-8593706,8593703,8593706,9654
8593704-8593708,8593704,8593708,46436
8593706-8593711,8593706,8593711,9654
8593707-8593712,8593707,8593712,9652
8593711-8593712,8593711,8593712,9654
8593708-8593710,8593708,8593710,46435
8593709-8593713,8593709,8593713,21543
8593713-8593714,8593713,8593714,11143
8593713-8593715,8593713,8593715,10400
8593714-8593715,8593714,8593715,11143
8593715-8594498,8593715,8594498,21543
8593716-8593720,8593716,8593720,18326
8593717-8593718,8593717,8593718,1117
8593717-8593719,8593717,8593719,16979
8593718-8593722,8593718,8593722,1117
8593719-8593722,8593719,8593722,7156
8593719-8593723,8593719,8593723,9160
8593719-8593725,8593719,8593725,663
8593722-8593725,8593722,8593725,7156
8593723-8593725,8593723,8593725,9160
8593720-8593721,8593720,8593721,18226
8593720-8593726,8593720,8593726,100
8593721-8593726,8593721,8593726,18114
8593722-8593724,8593722,8593724,1117
8593725-8593728,8593725,8593728,16979
8593726-8593727,8593726,8593727,18326
8593727-8593729,8593727,8593729,18326
8593729-8593733,8593729,8593733,18326
8593733-8593735,8593733,8593735,18326
8593734-8593736,8593734,8593736,9384
8593734-8593737,8593734,8593737,7726
8593736-8593737,8593736,8593737,9381
8593737-8593741,8593737,8593741,9384
8593738-8593746,8593738,8593746,6265
8593738-8593751,8593738,8593751,8171
8593739-8593751,8593739,8593751,13933
8593738-8594587,8593738,8594587,583
8593744-8594587,8593744,8594587,1325
8593739-8593742,8593739,8593742,4040
8593741-8593742,8593741,8593742,9384
8593739-8593744,8593739,8593744,582
8593743-8593744,8593743,8593744,9254
8593742-8593743,8593742,8593743,9254
8593742-8593745,8593742,8593745,9283
8593744-8593747,8593744,8593747,9283
8593745-8593748,8593745,8593748,9384
8593747-8593748,8593747,8593748,9352
8593746-8593749,8593746,8593749,6265
8593748-8593750,8593748,8593750,9285
8593749-8593752,8593749,8593752,6265
8593756-8594846,8593756,8594846,1775
8593773-8593774,8593773,8593774,8002
8593774-8593775,8593774,8593775,8002
8593775-8593776,8593775,8593776,8002
8593779-8593781,8593779,8593781,5080
8593780-8593781,8593780,8593781,2240
8593781-8593782,8593781,8593782,2238
8593781-8594178,8593781,8594178,5077
8594177-8594178,8594177,8594178,34193
8593782-8594270,8593782,8594270,2240
8593869-8594270,8593869,8594270,9549
8593783-8593784,8593783,8593784,2931
8593783-8593785,8593783,8593785,2922
8593784-8593785,8593784,8593785,2931
8593795-8593798,8593795,8593798,27680
8593798-8593806,8593798,8593806,27679
8593806-8593850,8593806,8593850,27680
8593815-8593816,8593815,8593816,35833
8593816-8593817,8593816,8593817,27465
8593816-8595147,8593816,8595147,8368
8593817-8595516,8593817,8595516,27465
8593829-8594134,8593829,8594134,2978
8594114-8594134,8594114,8594134,10962
8594122-8594134,8594122,8594134,1493
8593842-8593903,8593842,8593903,3330
8593842-8594092,8593842,8594092,3145
8593902-8594092,8593902,8594092,11162
8594091-8594092,8594091,8594092,3330
8593842-8594093,8593842,8594093,185
8594092-8594093,8594092,8594093,3137
8593850-8595190,8593850,8595190,13779
8593850-8595191,8593850,8595191,13901
8595190-8595191,8595190,8595191,13778
8593864-8594096,8593864,8594096,11157
8593866-8593868,8593866,8593868,24784
8593867-8593868,8593867,8593868,33597
8593869-8594986,8593869,8594986,33596
8593869-8595521,8593869,8595521,39415
8593869-8595978,8593869,8595978,8885
8594270-8595978,8594270,8595978,5761
8593870-8593872,8593870,8593872,10648
8593870-8593896,8593870,8593896,117
8593872-8593896,8593872,8593896,10645
8593895-8593896,8593895,8593896,28075
8593871-8593880,8593871,8593880,15055
8593874-8593880,8593874,8593880,14242
8593871-8595502,8593871,8595502,92
8593880-8595502,8593880,8595502,7535
8595172-8595502,8595172,8595502,83
8593876-8593882,8593876,8593882,28087
8593878-8593879,8593878,8593879,27291
8593879-8593881,8593879,8593881,13537
8593879-8593884,8593879,8593884,13754
8593881-8593884,8593881,8593884,13537
8593882-8593895,8593882,8593895,14222
8593888-8593895,8593888,8593895,6817
8593893-8593895,8593893,8593895,7045
8593883-8593890,8593883,8593890,27511
8593884-8593885,8593884,8593885,27291
8593885-8593886,8593885,8593886,13754
8593885-8593887,8593885,8593887,13537
8593886-8593891,8593886,8593891,13753
8593887-8593891,8593887,8593891,13537
8593888-8593893,8593888,8593893,14099
8593888-8593901,8593888,8593901,7182
8593896-8593901,8593896,8593901,6818
8593890-8593897,8593890,8593897,13490
8593892-8593897,8593892,8593897,14013
8593891-8593898,8593891,8593898,13754
8593893-8595596,8593893,8595596,7052
8593901-8595596,8593901,8595596,7183
8594847-8595596,8594847,8595596,13864
8593896-8594847,8593896,8594847,21268
8593901-8594847,8593901,8594847,6818
8593896-8595174,8593896,8595174,10673
8593896-8595202,8593896,8595202,91
8595174-8595202,8595174,8595202,10674
8593897-8593899,8593897,8593899,13490
8593897-8595589,8593897,8595589,13932
8593899-8595589,8593899,8595589,13484
8594161-8595589,8594161,8595589,7860
8593902-8594099,8593902,8594099,1493
8594092-8594099,8594092,8594099,5582
8594097-8594099,8594097,8594099,5580
8593903-8594091,8593903,8594091,3330
8593982-8593992,8593982,8593992,7623
8594010-8594011,8594010,8594011,9929
8594010-8594012,8594010,8594012,8868
8594011-8594012,8594011,8594012,9929
8594012-8594013,8594012,8594013,18774
8594013-8594014,8594013,8594014,18797
8594016-8594030,8594016,8594030,2684
8594027-8594030,8594027,8594030,17469
8594017-8594024,8594017,8594024,3233
8594021-8594024,8594021,8594024,19935
8594019-8594029,8594019,8594029,8598
8594020-8594029,8594020,8594029,7063
8594021-8594025,8594021,8594025,3197
8594024-8594025,8594024,8594025,19936
8594022-8594023,8594022,8594023,8103
8594022-8594038,8594022,8594038,27
8594023-8594038,8594023,8594038,1257
8594031-8594038,8594031,8594038,6923
8594024-8594026,8594024,8594026,3233
8594025-8594026,8594025,8594026,19936
8594025-8594031,8594025,8594031,3197
8594026-8594031,8594026,8594031,19637
8594027-8594031,8594027,8594031,8904
8594028-8594031,8594028,8594031,10090
8594026-8594049,8594026,8594049,3156
8594043-8594049,8594043,8594049,19800
8594027-8594028,8594027,8594028,10089
8594027-8594040,8594027,8594040,3474
8594037-8594040,8594037,8594040,17468
8594029-8594061,8594029,8594061,1640
8594037-8594061,8594037,8594061,1354
8594052-8594061,8594052,8594061,6887
8594056-8594061,8594056,8594061,7065
8594030-8594037,8594030,8594037,20117
8594031-8594039,8594031,8594039,3070
8594038-8594039,8594038,8594039,6915
8594031-8594043,8594031,8594043,24464
8594039-8594043,8594039,8594043,1914
8594042-8594043,8594042,8594043,15494
8594035-8594041,8594035,8594041,9183
8594035-8594051,8594035,8594051,9167
8594037-8594047,8594037,8594047,1329
8594046-8594047,8594046,8594047,17469
8594040-8594044,8594040,8594044,21016
8594043-8594044,8594043,8594044,8825
8594041-8594052,8594041,8594052,9182
8594042-8594053,8594042,8594053,2655
8594043-8594053,8594043,8594053,8176
8594044-8594053,8594044,8594053,7319
8594043-8594050,8594043,8594050,3151
8594049-8594050,8594049,8594050,19936
8594043-8594054,8594043,8594054,1915
8594044-8594054,8594044,8594054,1585
8594053-8594054,8594053,8594054,15478
8594043-8594055,8594043,8594055,26
8594050-8594055,8594050,8594055,11978
8594044-8594046,8594044,8594046,21016
8594046-8594062,8594046,8594062,3547
8594047-8594062,8594047,8594062,17468
8594052-8594062,8594052,8594062,2296
8594056-8594062,8594056,8594062,28314
8594061-8594062,8594061,8594062,13952
8594054-8595065,8594054,8595065,8904
8594062-8595065,8594062,8595065,20940
8594054-8595070,8594054,8595070,10090
8595065-8595070,8595065,8595070,8904
8594062-8596076,8594062,8596076,13503
