stop_id,stop_name,stop_lon,stop_lat
8588315,"Bassersdorf, Grindel",2688226.0,1255739.0
8588428,"Aarau, Achenbergstrasse",2645856.0,1250005.0
8588427,"Aarau, Sonnmattweg",2645636.0,1249827.0
8588426,"Steffisburg, Kirche",2614961.0,1181220.0
8588425,"Rickenbach bei Wil, Breite",2721625.0,1256200.0
8588419,Wittinsburg Chamber,2630543.0,1252831.0
8588416,"Horgen, Bocken",2688716.0,1233288.0
8588339,"Wollerau, Chüngentobel",2696687.0,1228487.0
8588338,"Wollerau, Ried",2696593.0,1228181.0
8588336,"Wollerau, Verenahof",2697136.0,1227825.0
8588322,"Leukerbad, Lochwald",2614130.0,1134572.0
8515296,Brig Bahnhofplatz,2642188.0,1129881.0
8588319,"Brüttisellen, Zentrum",2689945.0,1253243.0
8588318,"Brüttisellen, Obere Wangenstr.",2690255.0,1253467.0
8588317,"Bassersdorf, Bächli",2690300.0,1254925.0
8588316,"Bassersdorf, Dietlikonerstr.",2689837.0,1255234.0
8588094,"Dänikon, Rotflue",2672290.0,1255576.0
8530789,Bioggio Molinazzo,2714270.0,1096719.0
8509465,"Amden, Soldanella",2730480.0,1223680.0
8588030,"Meilen, Rebbergstrasse",2689319.0,1237062.0
8557143,"Puidoux, Drugex",2550710.0,1152396.0
8557146,"Baltschieder, Hofmatte",2632391.0,1128666.0
8570000,"Nyon, gare",2507510.0,1137711.0
8588028,"Meilen, Parkresidenz",2690802.0,1236160.0
8588027,"Meilen, Ormis",2691893.0,1236254.0
8588026,"Meilen, In der Au",2692803.0,1236446.0
8588025,"Meilen, Hohenegg",2692490.0,1236620.0
8588024,"Meilen, Halten",2692222.0,1236319.0
8588022,"Meilen, Grüt",2693219.0,1236337.0
8570008,"Nyon, La Redoute",2507662.0,1138516.0
8570009,"Duillier, croisée de Trélex",2506865.0,1140957.0
8570010,"Coinsins, Mimorey",2506599.0,1141860.0
8570011,"Coinsins, Les Vettanes",2508123.0,1142528.0
8570013,"Begnins, Charbonnier",2508629.0,1143591.0
8570014,"Begnins, scierie",2507825.0,1144286.0
8588029,"Meilen, Plätzli",2689790.0,1236590.0
8588032,"Meilen, Tobel",2689279.0,1237490.0
8570017,"St-George, Maison Neuve",2509368.0,1151436.0
8588034,"Meilen, Zur Au",2692553.0,1236540.0
8588045,"Uetikon am See, Talstrasse",2694275.0,1235820.0
8588044,"Uetikon am See, Bergheim",2694300.0,1236460.0
8588043,"Rüti ZH, Steinstrasse",2707496.0,1234337.0
8588042,"Rüti ZH, Steinacher",2707340.0,1234555.0
8588041,"Rüti ZH, Pilgerhof",2708227.0,1236137.0
8588040,"Rüti ZH, Moosstrasse",2707291.0,1234850.0
8557124,"Inwil, Nussbaum",2672178.0,1219769.0
8557126,"Brienz BE, Lehriweg",2645192.0,1178526.0
8557127,"Brienz BE, Wisplatz",2644897.0,1178598.0
8557128,"Brienz BE, Dindlen",2645534.0,1178430.0
8557129,"Brienz BE, Chilchgasse",2644775.0,1178508.0
8588039,"Rüti ZH, Gruebenplatz",2707142.0,1234417.0
8588037,"Rüti ZH, Bergacher",2707262.0,1234308.0
8588036,"Rüti ZH, Bandwies",2706792.0,1235037.0
8588035,"Jona, Busskirchstrasse",2705645.0,1231087.0
8570015,"Begnins, La Cézille",2507341.0,1144605.0
8570018,"St-George, Côte-Malherbe",2510316.0,1152027.0
8588048,"Uetikon am See, Oergelacher",2693900.0,1236060.0
8570041,"Perroy, Vinicole",2517768.0,1147136.0
8570044,"Féchy, Cassivettes",2517790.0,1148822.0
8570045,"Aubonne, Curzilles",2518644.0,1149309.0
8570046,"Aubonne, hôpital",2519457.0,1149580.0
8588016,"Meilen, Au",2692960.0,1236440.0
8588015,"Meilen, Alte Sonne",2692170.0,1235789.0
8570050,"Lavigny, croisée de St-Livres",2520329.0,1150357.0
8570051,"St-Livres, village",2519290.0,1151216.0
8588013,"Meilen, Aebleten",2692688.0,1236108.0
8570056,"Tartegnin, La Vissenche",2513236.0,1146445.0
8570059,"Bursins, village",2511829.0,1145198.0
8570061,"Dully, Sous-Dully",2512478.0,1142778.0
8588012,"Rapperswil SG, Hanfländerstr.",2704638.0,1232454.0
8588011,"Herrliberg-Feldmeilen, Bahnhof",2688832.0,1237381.0
8588010,"Herrliberg, Vogtei",2688585.0,1238301.0
8588009,"Herrliberg, Tennisplätze",2689041.0,1238426.0
8570043,"Bougy-Villars, Dessus",2517141.0,1148219.0
8570040,"Perroy, village",2517428.0,1146964.0
8570020,"Gimel, Côte Réviol",2511287.0,1151713.0
8570039,"Perroy, Couronnette",2516601.0,1146417.0
8570021,"Gimel, Le Signal",2512765.0,1151367.0
8588021,"Meilen, Grueb",2692379.0,1235802.0
8588020,"Meilen, Charrhalten",2692680.0,1236960.0
8570025,"Begnins, Bellevue",2508373.0,1144207.0
8570026,"Begnins, La Chataigneraie",2508304.0,1144403.0
8570027,"Begnins, Bois-du-Four",2508428.0,1144853.0
8570028,"Begnins, Les Clavières",2509223.0,1145873.0
8570029,"Burtigny, Le Battoir",2509527.0,1146645.0
8570030,"Gland, gare nord",2510075.0,1141643.0
8570031,"Gland, poste",2509855.0,1141711.0
8570032,"Gland, Mont-Blanc/Dôle",2509573.0,1141815.0
8570033,"Vich, La Bichette",2508912.0,1142398.0
8570034,"Rolle, gare nord",2515356.0,1146348.0
8570035,"Rolle, place des Tilleuls",2515641.0,1146025.0
8570036,"Rolle, hôpital",2516070.0,1146486.0
8588046,"Uetikon am See, Gemeindehaus",2693947.0,1235365.0
8588049,"Uetikon am See, Rundi",2694104.0,1236255.0
8530790,Sorengo Laghetto,2715800.0,1095019.0
8588082,"Neuenegg, Flamingo",2590827.0,1193639.0
8588080,"Thörishaus, Camping",2591686.0,1193637.0
8588079,"Thörishaus Dorf, Bahnhof",2593377.0,1193618.0
8557039,"Freienstein, Dorf",2686336.0,1265070.0
8557040,"Rorbas, Bütbergstrasse",2685300.0,1265354.0
8557041,"Rorbas, Bruggi",2684643.0,1266036.0
8557042,"Feuerthalen, Rhymarkt",2690703.0,1282977.0
8557043,"Ennetbaden, Rütenen-Felmen",2666450.0,1259032.0
8557044,"Donneloye, collège",2544839.0,1177381.0
8557045,"Bonvillars, la Croix",2542292.0,1187256.0
8557046,"Ilanz, Grüneck",2733837.0,1182002.0
8588078,"Zürich, Central",2683473.0,1247922.0
8557053,"Ins, Witzwil",2571232.0,1204192.0
8557055,"Lantsch/Lenz, Biathlon Arena",2762243.0,1173422.0
8557056,"Grüsch, Danusa",2767700.0,1204772.0
8557057,"Grüsch, Häri",2766837.0,1204707.0
8588081,"Neuenegg, Striten",2591181.0,1193670.0
8588083,"Neuenegg, Tennis",2590120.0,1193705.0
8588073,Schaulager,2613028.0,1264127.0
8557026,"Servion, Vieux-Collège",2549798.0,1158482.0
8530799,Meiringen Alpbach,2657441.0,1174931.0
8530800,Innertkirchen Unterwasser,2660215.0,1173289.0
8530811,"Zürich, Balgrist",2685856.0,1245480.0
8530812,"Zürich, Hegibachplatz",2684757.0,1246255.0
8530813,"Zürich, Kreuzplatz",2684258.0,1246602.0
8588089,Kleingümmenen,2584984.0,1199223.0
8588088,"Gammen, Gammenrain",2584079.0,1196883.0
8588087,"Laupen BE, Schützenstrasse",2584916.0,1195595.0
8588086,"Neuenegg, Bahnhof",2589411.0,1193633.0
8557020,"Grandcour, rte de Chevroux",2560939.0,1191726.0
8557021,"Luzein, Sprecherhaus",2777128.0,1199284.0
8588084,"Neuenegg, Dorfzentrum",2589605.0,1193650.0
8557023,"Sarnen, Seefeld Park/Spital",2661443.0,1193455.0
8557024,"Sachseln, Seehof/Brüggi",2661331.0,1192236.0
8557025,"Valzeina, Kirche",2764750.0,1202228.0
8588075,Känerkinden Schulhaus,2630189.0,1251553.0
8588072,Neuewelt,2613231.0,1264228.0
8588050,"Uster, Bordacker",2697518.0,1245373.0
8557093,"Uzwil, Gemeindehaus",2727976.0,1255304.0
8588059,"Uster, Weidli",2697613.0,1245597.0
8557097,"Affoltern a.A., Lindenmoos",2676086.0,1236032.0
8588058,"Uster, Wageren",2697350.0,1245360.0
8588057,"Uster, Himmelriich",2697516.0,1245911.0
8588056,"Uster, Talweg",2697634.0,1244988.0
8557101,"Schlieren, Kampstrasse",2676230.0,1249672.0
8588055,"Uster, Oberlandstrasse",2696488.0,1245619.0
8588054,"Uster, Meieracher",2696390.0,1246250.0
8557105,"Noville, Collège",2558615.0,1136588.0
8557106,"Altishofen, Kreisel",2640447.0,1227855.0
8588053,"Uster, Haberweid",2696305.0,1246452.0
8557109,"Pfäfers, Taminabrücke",2756200.0,1206331.0
8588052,"Uster, Gschwader",2696256.0,1246050.0
8557111,"Rheinfelden, Salzbodenstrasse",2627572.0,1267829.0
8588051,"Uster, Dammstrasse",2696484.0,1245518.0
8588061,"Frinvillier, gare",2586371.0,1224255.0
8557092,"Sachseln, Brünigstrasse",2661033.0,1191188.0
8588071,Peter Merian,2611860.0,1266079.0
8557090,"Dagmersellen, Bahnhof",2640976.0,1229871.0
8588069,Muttenz Schweizerhalle,2617306.0,1264750.0
8557072,"Porrentruy, St-Michel",2572281.0,1251488.0
8557074,"Eschenbach LU, Lindenfeld",2666851.0,1220772.0
8588067,Bodenackerstrasse,2610858.0,1264000.0
8557076,"Forel (Lavaux), rte Industrie",2548502.0,1153615.0
8588066,Bedrettostrasse,2611466.0,1263998.0
8588065,Spitzacker,2611999.0,1264076.0
8588064,Gempenfluh,2612239.0,1264392.0
8588063,Jakobsberg,2612261.0,1264644.0
8588062,"Herisau, am Bach",2738001.0,1248993.0
8557083,"Puidoux, Grangeneuve",2550908.0,1153348.0
8557085,"Puidoux, En Botonnet",2550024.0,1151479.0
8557086,"Puidoux, La Lôche",2550489.0,1151869.0
8557088,"Trient, village",2565755.0,1100525.0
8557089,"Dagmersellen, Löwen",2641639.0,1229309.0
8588546,Beringen Höhenweg,2684970.0,1283646.0
8588547,"Grindelwald, Salzmannsegg",2644997.0,1164163.0
8588552,"Winterthur, Museumstrasse/HB",2696916.0,1261939.0
8509741,"Lantsch/Lenz, St. Cassian",2762069.0,1174096.0
8509745,"Sarn, Dorf",2750745.0,1176177.0
8509746,"St. Antönien, Rüti",2781775.0,1205178.0
8509751,"Alvaneu Dorf, Dorfplatz",2769015.0,1172107.0
8509752,"Andeer, posta",2752305.0,1163137.0
8509753,"Andiast, vitg",2727914.0,1182840.0
8509754,"Ferrera, Ausserferrera",2753404.0,1158302.0
8509757,"Breil/Brigels, casa communala",2724039.0,1180883.0
8509759,Buffalora P10,2816464.0,1170244.0
8509766,"Avers, Cresta",2759233.0,1148950.0
8509771,"Filzbach, Sportzentrum",2728225.0,1220225.0
8509772,"Fläsch, Dorf",2757534.0,1210292.0
8509773,"Flims Dorf, Post",2741042.0,1188941.0
8509774,"Flims Waldhaus, Caumasee",2741155.0,1187750.0
8509777,"Fuldera, cumün",2824727.0,1166085.0
8509778,Il Fuorn P6,2812079.0,1171838.0
8589178,"Gretzenbach, Weid",2642417.0,1244834.0
8589179,"Gretzenbach, Grabacker",2642228.0,1245209.0
8509780,"Gams, Zentrum",2751804.0,1230046.0
8589180,"Gretzenbach, Staldenacker",2642048.0,1245597.0
8589186,"Schönenwerd SO,Schachenstrasse",2642831.0,1247624.0
8509720,"Untervaz, Dorf",2759628.0,1199583.0
8589185,"Schönenwerd SO, Baumstrasse",2642611.0,1247451.0
8509725,"Laax GR, Caltgera",2738770.0,1184672.0
8509727,"Laax GR, Rancho",2739481.0,1186583.0
8509728,"Sagogn, Vitg dado",2738803.0,1183873.0
8509729,"Schluein, vitg",2736503.0,1183480.0
8589184,"Schönenwerd SO, Zentrum",2642582.0,1246775.0
8509733,"Pragg, Bahnhof Furna",2772843.0,1201214.0
8509734,"Ascharina, alte Post",2779884.0,1202889.0
8509735,Gadenstätt,2779354.0,1201575.0
8509736,"Luzein, Strilserrank",2776211.0,1199665.0
8589183,"Schönenwerd SO, Kreuzackerstr.",2642601.0,1246500.0
8589182,"Gretzenbach, Bielacker",2642456.0,1245961.0
8589181,"Gretzenbach, Pfarrmatt",2642287.0,1245654.0
8509779,"Furna, Post",2770362.0,1200667.0
8509781,"Grabs, Post",2752013.0,1227663.0
8589188,Wöschnau,2644338.0,1248278.0
8509867,"S. Bernardino, Villaggio",2734516.0,1147112.0
8509875,"Schmitten (Albula), Dorf",2770877.0,1173180.0
8509879,"Siat, vitg",2731665.0,1183646.0
8509884,"Splügen, Dorf",2744236.0,1157383.0
8509888,"Sufers, Underem Dorf",2747914.0,1159357.0
8509897,"Tschiertschen, Dorf",2765439.0,1187533.0
8509898,"Tschierv, plaz",2822171.0,1167896.0
8509951,"Valchava, cumün",2827361.0,1165311.0
8509955,"Vättis, Dorf",2752476.0,1197280.0
8509966,"Wergenstein, Dorf",2750815.0,1165830.0
8509967,"Davos Wiesen, Kirche",2773963.0,1174987.0
8509968,"Zillis, Dorf",2753608.0,1166813.0
8509973,"Vnà, Jalmèr",2823196.0,1192104.0
8509974,"Valens, Post",2755488.0,1204178.0
8509975,"Luzein, alte Post",2777376.0,1199166.0
8509983,"Laax GR, Bergbahnen",2739374.0,1187052.0
8509869,"Sta. Maria Val Müstair, cumün",2828763.0,1165563.0
8509865,"St. Antönien, Platz",2780808.0,1204761.0
8509783,"Hinterrhein, Dorf",2735241.0,1154783.0
8509863,"Ramosch, Plaz",2824524.0,1191253.0
8509784,"Ferrera, Innerferrera",2753782.0,1154164.0
8509785,"Jenins, Rathaus",2760992.0,1207725.0
8509786,"Laax GR, posta",2738869.0,1185537.0
8509789,"Lantsch/Lenz, Vischnanca",2762496.0,1172705.0
8509790,"Lenzerheide/Lai, Post",2761988.0,1177322.0
8509792,"Maienfeld, Post",2759142.0,1208343.0
8509796,"Mathon, Dorf",2751210.0,1166886.0
8509798,"Müstair, posta",2830264.0,1168292.0
8509852,"Obstalden, Post",2729825.0,1219925.0
8509853,"Pany, Dorf",2777681.0,1200143.0
8509855,Süsom Givè (Passhöhe),2818542.0,1169313.0
8509856,"Passugg, Hotelfachschule",2760843.0,1188723.0
8509858,"Pfäfers, Postplatz",2756706.0,1206234.0
8509859,"Praden, alte Post",2763466.0,1188140.0
8509861,Punt la Drossa P4,2810567.0,1170681.0
8589187,"Schönenwerd SO, Lochmatt",2643274.0,1247408.0
8509697,"Bad Ragaz, Post",2756783.0,1207815.0
8588553,"Zürich Flughafen, Fracht",2685451.0,1256325.0
8509601,"Furna, Hinterberg",2769439.0,1199503.0
8589312,Forellenweg,2613706.0,1266670.0
8589311,Im Westfeld,2609708.0,1268258.0
8589310,Falkensteinerstrasse,2612242.0,1265435.0
8589309,Erasmusplatz,2611326.0,1268368.0
8589308,Ensisheimerstrasse,2609592.0,1268056.0
8589307,Eglisee,2613363.0,1268830.0
8589306,Drei Linden,2614028.0,1268685.0
8589305,Clarastrasse,2611905.0,1268009.0
8589304,Buschweilerweg,2609464.0,1267827.0
8589303,Burgfelderplatz,2610175.0,1267934.0
8589302,Waldighoferstrasse,2609231.0,1268654.0
8589301,Bundesplatz,2610242.0,1266745.0
8589300,Bruderholzstrasse,2611533.0,1265542.0
8589299,Bruderholz,2611680.0,1264644.0
8589298,Brombacherstrasse,2611724.0,1268912.0
8589313,Frobenstrasse,2611060.0,1266026.0
8589315,General Guisan-Strasse,2609571.0,1266558.0
8509624,"Dardin, vitg",2723009.0,1179769.0
8589316,Gewerbeschule,2612358.0,1268208.0
8589332,Käferholzstrasse,2613567.0,1268361.0
8589331,Inselstrasse,2611349.0,1269606.0
8509468,"Vadura, Dorf",2755756.0,1202637.0
8589330,Im langen Loh,2609117.0,1266169.0
8589329,Im Heimatland,2613337.0,1268198.0
8589328,Holee,2609844.0,1266087.0
8589327,Holbeinstrasse,2610948.0,1266889.0
8509487,"Leuk, Hewald",2615383.0,1130842.0
8589324,Hirzbrunnen/Claraspital,2613020.0,1268544.0
8509512,"Le Brouillet, Bémont",2532028.0,1201378.0
8589323,Hegenheimerstrasse,2610218.0,1267735.0
8589322,Hechtliacker,2612281.0,1264893.0
8589321,Hauensteinstrasse,2611926.0,1264753.0
8589319,Hammerstrasse,2611783.0,1268489.0
8589317,Grellingerstrasse,2612631.0,1266546.0
8589297,Blotzheimerstrasse,2609781.0,1267863.0
8589296,Birmannsgasse,2610281.0,1267410.0
8589189,"Aarau, Roggenhausen",2645167.0,1248490.0
8589260,"Langenthal, Spital",2626983.0,1229532.0
8509663,"Andeer, Bärenburg",2752393.0,1162177.0
8509664,"Andeer, Rofflaschlucht",2751972.0,1160895.0
8509665,"Medels im Rheinwald, Abzw.",2742463.0,1156523.0
8509666,"Nufenen, Dorf",2738470.0,1155726.0
8509667,"Hinterrhein, Tunnel Nordportal",2734116.0,1154197.0
8509671,"Davos Glaris, Mühle",2779155.0,1180407.0
8589223,Talberg,2689547.0,1285780.0
8589217,"Salgesch, Bahnhof",2610786.0,1128635.0
8589208,"Reiden, Kirche",2640336.0,1232654.0
8589206,"Zofingen, Schwimmbad",2638135.0,1236562.0
8589205,"Zofingen, Eisengrube",2638162.0,1236282.0
8589198,Worbboden,2609206.0,1198100.0
8589197,"Mollis, Haltli",2724299.0,1217712.0
8589191,"Schönenwerd SO,Schenker Storen",2643199.0,1247844.0
8589190,"Aarau, Schanz",2645573.0,1248860.0
8509662,"Pignia, Abzw. Clugin",2752586.0,1164587.0
8509650,"Flums, Post",2744542.0,1217379.0
8589295,Bernerring,2609880.0,1266489.0
8589281,"Fischenthal, Fistel",2711860.0,1242963.0
8589294,Belforterstrasse,2609057.0,1268295.0
8589293,Allschwilerplatz,2609932.0,1267400.0
8589292,Allmendstrasse,2614109.0,1267978.0
8589291,Airolostrasse,2611419.0,1264638.0
8589290,Ziegelei,2608250.0,1266774.0
8509632,"Danis, vitg",2723574.0,1179449.0
8509633,"Pragg, Jarella",2771882.0,1201464.0
8589289,Parkallee,2608890.0,1266909.0
8589288,Merkurstrasse,2608930.0,1267239.0
8589287,Lindenplatz,2609166.0,1267446.0
8589286,Kirche,2608683.0,1267035.0
8589285,Grabenring,2607749.0,1267041.0
8589284,Allschwil Friedhof,2607457.0,1267024.0
8589283,Bettenacker,2608759.0,1266654.0
8589282,Entilles,2552786.0,1216184.0
8509984,"Waltensburg/Vuorz, Cadruvi",2728232.0,1182016.0
8509986,"Versam, Post",2744933.0,1184119.0
8509987,"Falera, center",2736905.0,1184821.0
8588782,Voltaplatz,2610478.0,1268908.0
8588780,Schifflände,2611179.0,1267620.0
8588779,Rheingasse,2611508.0,1267813.0
8588778,Münchensteinerstrasse,2612112.0,1265833.0
8588777,Mülhauserstrasse,2610642.0,1268646.0
8588776,MParc,2612646.0,1265354.0
8588774,Kaserne,2611511.0,1268121.0
8588773,Universitätsspital,2611082.0,1267882.0
8588772,Johanniterbrücke,2610933.0,1268181.0
8588771,Hüningerstrasse,2610339.0,1269138.0
8588770,Grosspeterstrasse,2612041.0,1266140.0
8588769,Feldbergstrasse,2611482.0,1268411.0
8588768,Dreirosenbrücke,2611377.0,1268903.0
8588767,Ciba,2611409.0,1269201.0
8588766,Bläsiring,2611422.0,1268667.0
8588765,Stollenrain,2613018.0,1260267.0
8588781,St.Johanns-Tor,2610758.0,1268442.0
8510352,"Glis, Pfarreiheim",2641673.0,1129060.0
8588763,Engehollenweg,2606699.0,1266577.0
8588783,Zoo,2610882.0,1266455.0
8588829,"Murten, Combette",2576456.0,1197734.0
8588817,Sous la Lisière,2558596.0,1211952.0
8588815,"Minusio, Ignifera",2707374.0,1115267.0
8588814,"Sion, Les Cèdres",2593988.0,1119886.0
8588812,"Därligen, Dorf",2628357.0,1167965.0
8588800,"Mülenen, Bahnhof",2619345.0,1165249.0
8588799,"Emdthal, Dorf",2618743.0,1167130.0
8588796,Sonnenrain,2606786.0,1259575.0
8588795,Känelmatt,2608746.0,1260487.0
8588794,Vogesenstrasse,2611427.0,1259785.0
8588790,Stallen,2609420.0,1263146.0
8588789,Zollweiden,2613446.0,1263614.0
8588786,Gartenstadt,2612711.0,1263339.0
8588785,Elektra Birseck,2613602.0,1262775.0
8588784,Binningen Oberdorf,2610350.0,1265516.0
8588764,Im Lee,2613616.0,1260762.0
8588761,Gartenhof,2607911.0,1266469.0
8509990,"Amden, Dorf",2729128.0,1223405.0
8588650,"Schönenwerd SO, Bahnhof",2642434.0,1246896.0
8588626,"Rotkreuz, Bahnhof Nord",2675239.0,1221766.0
8588621,Pratteln Lindli,2619743.0,1263200.0
8588619,"Faulensee, Am See",2620274.0,1169164.0
8588615,"Spiez, Kronenplatz",2618420.0,1170825.0
8588614,"Spiez, Kapellenstrasse",2618840.0,1170407.0
8588610,"Spiez, Bürgstrasse",2619216.0,1170187.0
8588607,"Faulensee, Oberdorf",2619869.0,1169619.0
8588606,"Faulensee, Dorf",2620109.0,1169389.0
8588595,Rebatte,2561102.0,1212750.0
8588590,"Solothurn, Kunstmuseum",2607523.0,1228880.0
8588582,"Thun, Spital",2614709.0,1178903.0
8588581,"Steffisburg, Alte Bernstrasse",2613547.0,1180656.0
8588580,"Steffisburg, Zulgbrücke",2613622.0,1180371.0
8588579,"Steffisburg, Sonnenfeld",2614029.0,1179446.0
8588578,"Steffisburg, Schwäbis",2613956.0,1179168.0
8588649,"Olten, Bornblick",2634565.0,1244469.0
8588651,"Schönenwerd SO, Tannheim",2642550.0,1247073.0
8588759,Baselstrasse,2613589.0,1261233.0
8588707,"Wengi b. Frutigen, Schlundbach",2617602.0,1162124.0
8588755,Unter-Erli,2613531.0,1258982.0
8588754,Schlatt,2613102.0,1258535.0
8588753,Quidum,2613701.0,1258659.0
8588752,Ober-Erli,2613864.0,1258872.0
8588750,Goetheanum,2613507.0,1259320.0
8588749,Apfelsee,2612848.0,1258444.0
8588740,"Kloten, Neubrunnenstrasse",2685992.0,1255523.0
8588739,"Kloten, Lägernstrasse",2685814.0,1255548.0
8588735,"Grafstal, Engelacher",2695170.0,1255372.0
8588734,"Männedorf, Im Russer",2694753.0,1235156.0
8588724,"Gossau SG, Zeughausstrasse",2738493.0,1253326.0
8588722,"Cressier FR, bif.",2578160.0,1194550.0
8588714,Hohestrasse,2608644.0,1263268.0
8588713,Mühlematt,2608772.0,1262065.0
8588711,Baumgartenweg,2608802.0,1262998.0
8510277,"Brüttisellen, Gemeindehaus",2689860.0,1252820.0
8588855,Pratteln Grüssen,2618734.0,1264092.0
8510229,"Schönenwerd SO, Bahnhof Nord",2642356.0,1246973.0
8589067,"Steffisburg, Burgergut",2613627.0,1180215.0
8510057,"Arbon, Frohmattstrasse",2749510.0,1265050.0
8589055,Hügelweg,2613402.0,1259684.0
8588987,"Horgen, Schnegg",2688321.0,1233719.0
8588986,"Horgen, Reithy",2688535.0,1233903.0
8588985,"Horgen, Heubach",2687760.0,1234401.0
8510074,"Baden, Kurtheater",2665662.0,1259204.0
8510075,"Baden, Dammstrasse",2665614.0,1259038.0
8588984,"Horgen, Gehren",2688035.0,1234091.0
8510077,"Metzerlen, Allmendhalle",2602218.0,1256875.0
8588977,"Lugano, Palazzo Studi",2717883.0,1096060.0
8588976,"Castagnola, Salita Olivi",2719235.0,1095633.0
8588975,"Castagnola, S. Grato",2719733.0,1095687.0
8588973,"Lugano, Autosilo",2717411.0,1096283.0
8588972,"Cassarate, Lanchetta",2718307.0,1096084.0
8588971,"Cassarate, Monte Brè",2718609.0,1096021.0
8589066,"Neukirch-Egnach, Bahnhof",2745893.0,1267148.0
8510053,"St. Erhard, Galerie",2648377.0,1226442.0
8588868,"Guttet, Abzw. Umfahrung",2617710.0,1130360.0
8589068,"Steffisburg, Schule Bernstr.",2613836.0,1179817.0
8509992,"Arvenbüel, Arven",2731600.0,1223265.0
8509994,"Zernez, staziun",2802754.0,1175299.0
8589113,"Herisau, Cilander",2738390.0,1250340.0
8589112,"Herisau, obere Fabrik",2738520.0,1250080.0
8589111,"Horgen, Gumelenstrasse",2687298.0,1235083.0
8589110,"Horgen, Widmerheim",2686710.0,1235776.0
8589109,"Horgen, Säntisstrasse",2686846.0,1235469.0
8589108,"Oberrieden, Tannenbach",2686563.0,1235991.0
8589107,"Mühlehorn, Dorf",2731670.0,1219900.0
8589106,"Volketswil, Zimikon",2693153.0,1248993.0
8589104,"Rapperswil SG, H.-Rathgeb-Weg",2704706.0,1232265.0
8589090,"Fiesch, Moos",2653684.0,1140011.0
8589089,"Fiesch, Dorf",2653410.0,1139150.0
8510049,"Siebnen, Bitzi",2710877.0,1226330.0
8589075,"Gandria, Paese",2721174.0,1096103.0
8510103,"Furna, Riedji",2770411.0,1201456.0
8510104,"Furna, Boden",2770663.0,1201739.0
8588970,"Castagnola, Tamporiva",2719407.0,1095612.0
8510105,"Altdorf UR, Bahnhof West",2690880.0,1192333.0
8588903,"Canobbio, Mercato Resega",2718356.0,1098496.0
8588899,"Lugano, Cornaredo",2717808.0,1097970.0
8588897,"Les Enfers, bif. Les Saignes",2570451.0,1237599.0
8588889,"Abtwil SG, Dorf",2741683.0,1253997.0
8510198,"Comano, Rotonda",2717549.0,1099066.0
8588888,Logierhaus,2689415.0,1286645.0
8588887,Bahnhof Nord,2689574.0,1283891.0
8588886,Stahlgiesserei,2689406.0,1284437.0
8588885,Pilgerbrunnen,2689473.0,1285464.0
8588884,Nordstrasse,2689224.0,1284410.0
8588883,"Wald ZH, Katholische Kirche",2711394.0,1236904.0
8510210,"Rodersdorf, Rösmatt",2601227.0,1258566.0
8510216,Ziefen Untertal,2621089.0,1253774.0
8588878,Frenkendorf Dorfplatz,2620826.0,1261395.0
8588877,Frenkendorf Bächliacker,2620927.0,1261064.0
8588942,Bethesda-Spital,2613479.0,1266484.0
8588943,St.Jakob,2613538.0,1265600.0
8588946,Leimgrubenweg,2612454.0,1265146.0
8588964,"Abtwil SG, Grund",2742528.0,1254190.0
8588969,"Leissigen, Bahnhof",2625704.0,1167106.0
8510107,"Schuders, Abzw. Valmära",2774492.0,1206825.0
8588968,"Därligen, Bahnhof",2628769.0,1167675.0
8588967,"Leissigen, Schulhaus",2626151.0,1167307.0
8588966,"Abtwil SG, Gemeindehaus",2741902.0,1254060.0
8588965,"Abtwil SG, Friedhof",2742178.0,1254066.0
8588962,"Abtwil SG, Hüslenweg",2742066.0,1254259.0
8588948,Redingstrasse,2613706.0,1266313.0
8588961,"Abtwil SG, Ausserdorf",2741557.0,1253868.0
8588953,Gellertstrasse,2612975.0,1266750.0
8588952,Karl Barth-Platz,2612850.0,1266380.0
8588951,Hirzbodenweg,2612558.0,1266292.0
8588950,J. Burckhardt-Str.,2612259.0,1266525.0
8588949,Ulmenweg,2613578.0,1266004.0
8507715,"Mühledorf, Dorf",2607642.0,1186401.0
8508304,Ebligen,2642131.0,1178085.0
8506049,Dachsen,2688267.0,1280267.0
8507176,"Gunten, Dorf",2620108.0,1173545.0
8590569,"Dübendorf, Kämmaten",2687433.0,1249385.0
8590568,"Dübendorf, Im Grund",2688993.0,1250750.0
8506267,Seebensäge,2737191.0,1234351.0
8506046,Henggart,2693800.0,1268917.0
8506048,Marthalen,2691501.0,1276345.0
8590567,"Dübendorf, Högler",2688793.0,1249660.0
8506052,"Hoffeld, Post",2731174.0,1247174.0
8590566,"Dübendorf, Hoffnung",2687672.0,1250113.0
8507178,Beatenbucht,2623571.0,1170585.0
8506053,"Hoffeld, Strickwald",2732145.0,1245918.0
8506054,"Hoffeld, Ziegelhütte",2731905.0,1247283.0
8506649,"Abtwil SG, Farnen",2742468.0,1254277.0
8507177,"Merligen, Beatus",2622902.0,1171714.0
8507175,"Oberhofen a. T., Längenschach.",2618370.0,1174994.0
8506012,Guntershausen,2711442.0,1259199.0
8507174,"Oberhofen, Dorf",2617561.0,1175585.0
8507173,"Hilterfingen, Post",2616771.0,1176058.0
